G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
26,Wed Dec 19 2007,7:00p EST,,Box Score,@,Seattle SuperSonics,W,,107,93,16,10,W 1,
27,Sat Dec 22 2007,7:00p EST,,Box Score,,Minnesota Timberwolves,W,,110,76,17,10,W 2,
28,Wed Dec 26 2007,7:00p EST,,Box Score,@,Memphis Grizzlies,W,,116,98,18,10,W 3,
29,Fri Dec 28 2007,7:00p EST,,Box Score,@,Charlotte Bobcats,W,,99,85,19,10,W 4,
30,Sat Dec 29 2007,7:00p EST,,Box Score,,Cleveland Cavaliers,W,,86,76,20,10,W 5,
31,Mon Dec 31 2007,7:00p EST,,Box Score,,Toronto Raptors,L,,92,97,20,11,L 1,
32,Wed Jan 2 2008,7:30p EST,,Box Score,@,Los Angeles Clippers,W,,95,81,21,11,W 1,
33,Fri Jan 4 2008,7:30p EST,,Box Score,@,Golden State Warriors,W,,116,104,22,11,W 2,
34,Sat Jan 5 2008,7:00p EST,,Box Score,@,Phoenix Suns,W,,118,113,23,11,W 3,
35,Wed Jan 9 2008,7:00p EST,,Box Score,,Los Angeles Lakers,L,,80,109,23,12,L 1,
36,Fri Jan 11 2008,7:00p EST,,Box Score,,Miami Heat,W,,114,88,24,12,W 1,
37,Sun Jan 13 2008,1:30p EST,,Box Score,@,Houston Rockets,W,,87,82,25,12,W 2,
38,Wed Jan 16 2008,7:00p EST,,Box Score,,Seattle SuperSonics,W,,123,92,26,12,W 3,
39,Fri Jan 18 2008,7:00p EST,,Box Score,,Charlotte Bobcats,W,,112,84,27,12,W 4,
40,Mon Jan 21 2008,2:30p EST,,Box Score,,Milwaukee Bucks,W,,106,92,28,12,W 5,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Wed Jan 23 2008,7:00p EST,,Box Score,,Portland Trail Blazers,W,,96,81,29,12,W 6,
42,Fri Jan 25 2008,7:00p EST,,Box Score,,Los Angeles Clippers,W,,111,92,30,12,W 7,
43,Sat Jan 26 2008,7:30p EST,,Box Score,@,San Antonio Spurs,W,,102,78,31,12,W 8,
44,Mon Jan 28 2008,7:00p EST,,Box Score,,Denver Nuggets,W,,117,93,32,12,W 9,
45,Wed Jan 30 2008,7:00p EST,,Box Score,,Golden State Warriors,L,,103,116,32,13,L 1,
46,Fri Feb 1 2008,7:00p EST,,Box Score,@,Sacramento Kings,L,,103,112,32,14,L 2,
47,Mon Feb 4 2008,7:00p EST,,Box Score,@,Utah Jazz,L,,88,110,32,15,L 3,
48,Wed Feb 6 2008,7:00p EST,,Box Score,@,Phoenix Suns,W,2OT,132,130,33,15,W 1,
49,Sat Feb 9 2008,7:00p EST,,Box Score,,Memphis Grizzlies,W,,112,99,34,15,W 2,
50,Tue Feb 12 2008,7:30p EST,,Box Score,@,Chicago Bulls,W,,100,86,35,15,W 3,
51,Wed Feb 13 2008,7:00p EST,,Box Score,@,Milwaukee Bucks,W,,111,107,36,15,W 4,
52,Wed Feb 20 2008,7:00p EST,,Box Score,,Dallas Mavericks,W,,104,93,37,15,W 5,
53,Fri Feb 22 2008,7:00p EST,,Box Score,,Houston Rockets,L,,80,100,37,16,L 1,
54,Sat Feb 23 2008,7:30p EST,,Box Score,@,San Antonio Spurs,L,,89,98,37,17,L 2,
55,Mon Feb 25 2008,7:00p EST,,Box Score,,Washington Wizards,L,,92,95,37,18,L 3,
56,Wed Feb 27 2008,7:00p EST,,Box Score,,Phoenix Suns,W,,120,103,38,18,W 1,
57,Fri Feb 29 2008,7:00p EST,,Box Score,,Utah Jazz,W,,110,98,39,18,W 2,
58,Sun Mar 2 2008,6:00p EST,,Box Score,@,Washington Wizards,L,,84,101,39,19,L 1,
59,Mon Mar 3 2008,7:30p EST,,Box Score,@,New York Knicks,W,,100,88,40,19,W 1,
60,Wed Mar 5 2008,7:00p EST,,Box Score,,Atlanta Hawks,W,,116,101,41,19,W 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Fri Mar 7 2008,7:00p EST,,Box Score,,New Jersey Nets,W,,107,96,42,19,W 3,
62,Sat Mar 8 2008,7:30p EST,,Box Score,@,Houston Rockets,L,,96,106,42,20,L 1,
63,Wed Mar 12 2008,7:00p EST,,Box Score,,San Antonio Spurs,W,,100,75,43,20,W 1,
64,Fri Mar 14 2008,7:00p EST,,Box Score,,Los Angeles Lakers,W,,108,98,44,20,W 2,
65,Sun Mar 16 2008,1:00p EST,,Box Score,@,Detroit Pistons,L,,84,105,44,21,L 1,
66,Mon Mar 17 2008,7:00p EST,,Box Score,,Chicago Bulls,W,,108,97,45,21,W 1,
67,Wed Mar 19 2008,7:00p EST,,Box Score,,Houston Rockets,W,,90,69,46,21,W 2,
68,Sat Mar 22 2008,7:00p EST,,Box Score,,Boston Celtics,W,,113,106,47,21,W 3,
69,Tue Mar 25 2008,7:00p EST,,Box Score,@,Indiana Pacers,W,,114,106,48,21,W 4,
70,Wed Mar 26 2008,7:00p EST,,Box Score,@,Cleveland Cavaliers,W,,100,99,49,21,W 5,
71,Fri Mar 28 2008,7:30p EST,,Box Score,@,Boston Celtics,L,,92,112,49,22,L 1,
72,Sun Mar 30 2008,6:00p EST,,Box Score,@,Toronto Raptors,W,,118,111,50,22,W 1,
73,Tue Apr 1 2008,7:00p EST,,Box Score,@,Orlando Magic,W,,98,97,51,22,W 2,
74,Wed Apr 2 2008,7:30p EST,,Box Score,@,Miami Heat,W,,106,77,52,22,W 3,
75,Fri Apr 4 2008,7:00p EST,,Box Score,,New York Knicks,W,,118,110,53,22,W 4,
76,Sun Apr 6 2008,12:00p EST,,Box Score,,Golden State Warriors,W,,108,96,54,22,W 5,
77,Tue Apr 8 2008,7:00p EST,,Box Score,,Utah Jazz,L,,66,77,54,23,L 1,
78,Wed Apr 9 2008,7:00p EST,,Box Score,@,Minnesota Timberwolves,W,,122,90,55,23,W 1,
79,Fri Apr 11 2008,7:30p EST,,Box Score,@,Los Angeles Lakers,L,,104,107,55,24,L 1,
80,Sat Apr 12 2008,7:00p EST,,Box Score,@,Sacramento Kings,L,,91,94,55,25,L 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Tue Apr 15 2008,7:00p EST,,Box Score,,Los Angeles Clippers,W,,114,92,56,25,W 1,
82,Wed Apr 16 2008,7:30p EST,,Box Score,@,Dallas Mavericks,L,,98,111,56,26,L 1,
