G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
70,Sun Mar 23 2008,3:30p EST,,Box Score,@,Toronto Raptors,W,,109,100,42,28,W 2,
71,Mon Mar 24 2008,7:00p EST,,Box Score,@,Memphis Grizzlies,W,,120,106,43,28,W 3,
72,Thu Mar 27 2008,6:00p EST,,Box Score,,Dallas Mavericks,W,,118,105,44,28,W 4,
73,Sat Mar 29 2008,7:00p EST,,Box Score,,Golden State Warriors,W,,119,112,45,28,W 5,
74,Mon Mar 31 2008,7:00p EST,,Box Score,@,Phoenix Suns,L,,117,132,45,29,L 1,
75,Tue Apr 1 2008,7:00p EST,,Box Score,,Phoenix Suns,W,,126,120,46,29,W 1,
76,Sat Apr 5 2008,7:00p EST,,Box Score,,Sacramento Kings,L,,115,118,46,30,L 1,
77,Sun Apr 6 2008,6:00p EST,,Box Score,@,Seattle SuperSonics,L,2OT,147,151,46,31,L 2,
78,Tue Apr 8 2008,7:30p EST,,Box Score,@,Los Angeles Clippers,W,,117,99,47,31,W 1,
79,Thu Apr 10 2008,5:00p EST,,Box Score,@,Golden State Warriors,W,,114,105,48,31,W 2,
80,Sat Apr 12 2008,7:00p EST,,Box Score,@,Utah Jazz,L,,97,124,48,32,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Sun Apr 13 2008,7:00p EST,,Box Score,,Houston Rockets,W,,111,94,49,32,W 1,
82,Wed Apr 16 2008,7:00p EST,,Box Score,,Memphis Grizzlies,W,,120,111,50,32,W 2,
