G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
29,Sat Dec 29 2007,7:30p EST,,Box Score,,New Jersey Nets,L,,95,97,11,18,L 3,
30,Mon Dec 31 2007,3:30p EST,,Box Score,@,Detroit Pistons,L,,69,114,11,19,L 4,
31,Wed Jan 2 2008,7:30p EST,,Box Score,@,Miami Heat,W,,103,98,12,19,W 1,
32,Fri Jan 4 2008,7:30p EST,,Box Score,,Washington Wizards,L,,77,101,12,20,L 1,
33,Sun Jan 6 2008,6:00p EST,,Box Score,@,Charlotte Bobcats,W,,93,89,13,20,W 1,
34,Tue Jan 8 2008,7:00p EST,,Box Score,@,Philadelphia 76ers,W,,87,83,14,20,W 2,
35,Wed Jan 9 2008,7:00p EST,,Box Score,,Miami Heat,W,,98,92,15,20,W 3,
36,Fri Jan 11 2008,7:30p EST,,Box Score,@,Los Angeles Lakers,L,,105,110,15,21,L 1,
37,Sat Jan 12 2008,7:00p EST,,Box Score,@,Phoenix Suns,L,,114,122,15,22,L 2,
38,Mon Jan 14 2008,7:00p EST,,Box Score,@,Utah Jazz,L,,87,98,15,23,L 3,
39,Wed Jan 16 2008,7:00p EST,,Box Score,,Atlanta Hawks,W,,87,80,16,23,W 1,
40,Sat Jan 19 2008,7:30p EST,,Box Score,,Golden State Warriors,L,,99,119,16,24,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Mon Jan 21 2008,2:30p EST,,Box Score,@,New Orleans Hornets,L,,92,106,16,25,L 2,
42,Tue Jan 22 2008,7:00p EST,,Box Score,,Phoenix Suns,L,,105,114,16,26,L 3,
43,Thu Jan 24 2008,7:00p EST,,Box Score,,Indiana Pacers,W,,104,92,17,26,W 1,
44,Fri Jan 25 2008,7:00p EST,,Box Score,@,Toronto Raptors,L,,75,106,17,27,L 1,
45,Sun Jan 27 2008,5:00p EST,,Box Score,,Washington Wizards,W,OT,105,102,18,27,W 1,
46,Tue Jan 29 2008,7:30p EST,,Box Score,@,New Jersey Nets,L,,80,87,18,28,L 1,
47,Wed Jan 30 2008,7:00p EST,,Box Score,@,Philadelphia 76ers,L,,69,112,18,29,L 2,
48,Sat Feb 2 2008,7:30p EST,,Box Score,,Houston Rockets,L,,83,91,18,30,L 3,
49,Tue Feb 5 2008,7:00p EST,,Box Score,@,Memphis Grizzlies,W,,102,97,19,30,W 1,
50,Wed Feb 6 2008,7:30p EST,,Box Score,@,Dallas Mavericks,L,,96,107,19,31,L 1,
51,Sat Feb 9 2008,7:30p EST,,Box Score,,New York Knicks,L,,98,99,19,32,L 2,
52,Mon Feb 11 2008,7:00p EST,,Box Score,,Los Angeles Clippers,L,,89,96,19,33,L 3,
53,Wed Feb 13 2008,7:00p EST,,Box Score,,New Orleans Hornets,L,,107,111,19,34,L 4,
54,Wed Feb 20 2008,7:00p EST,,Box Score,,Detroit Pistons,W,,103,98,20,34,W 1,
55,Fri Feb 22 2008,8:00p EST,,Box Score,@,Detroit Pistons,L,,100,127,20,35,L 1,
56,Sat Feb 23 2008,7:30p EST,,Box Score,,Denver Nuggets,W,,115,109,21,35,W 1,
57,Tue Feb 26 2008,7:00p EST,,Box Score,,Cleveland Cavaliers,W,,105,102,22,35,W 2,
58,Thu Feb 28 2008,7:30p EST,,Box Score,@,New Jersey Nets,L,,106,120,22,36,L 1,
59,Sat Mar 1 2008,7:30p EST,,Box Score,,San Antonio Spurs,L,,94,96,22,37,L 2,
60,Sun Mar 2 2008,6:00p EST,,Box Score,@,Indiana Pacers,L,,106,128,22,38,L 3,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Wed Mar 5 2008,7:00p EST,,Box Score,,Seattle SuperSonics,W,,118,106,23,38,W 1,
62,Fri Mar 7 2008,7:30p EST,,Box Score,,Portland Trail Blazers,L,,101,103,23,39,L 1,
63,Sun Mar 9 2008,12:00p EST,,Box Score,,Philadelphia 76ers,L,,97,119,23,40,L 2,
64,Tue Mar 11 2008,7:00p EST,,Box Score,@,Washington Wizards,L,,97,105,23,41,L 3,
65,Wed Mar 12 2008,7:00p EST,,Box Score,,Utah Jazz,L,,110,114,23,42,L 4,
66,Sat Mar 15 2008,7:30p EST,,Box Score,,Boston Celtics,L,,77,99,23,43,L 5,
67,Tue Mar 18 2008,7:00p EST,,Box Score,,Miami Heat,L,,106,112,23,44,L 6,
68,Sat Mar 22 2008,7:30p EST,,Box Score,,Cleveland Cavaliers,W,,108,98,24,44,W 1,
69,Mon Mar 24 2008,7:30p EST,,Box Score,@,Miami Heat,L,,73,78,24,45,L 1,
70,Wed Mar 26 2008,7:00p EST,,Box Score,@,Atlanta Hawks,L,,96,115,24,46,L 2,
71,Fri Mar 28 2008,7:30p EST,,Box Score,,Orlando Magic,L,,86,103,24,47,L 3,
72,Sat Mar 29 2008,7:30p EST,,Box Score,@,Chicago Bulls,L,,111,114,24,48,L 4,
73,Tue Apr 1 2008,7:00p EST,,Box Score,,New York Knicks,W,OT,119,115,25,48,W 1,
74,Wed Apr 2 2008,7:00p EST,,Box Score,@,Washington Wizards,W,,110,109,26,48,W 2,
75,Fri Apr 4 2008,7:30p EST,,Box Score,,Indiana Pacers,L,,101,105,26,49,L 1,
76,Sun Apr 6 2008,6:00p EST,,Box Score,@,Indiana Pacers,L,,97,105,26,50,L 2,
77,Tue Apr 8 2008,7:00p EST,,Box Score,,Boston Celtics,L,OT,104,107,26,51,L 3,
78,Wed Apr 9 2008,7:00p EST,,Box Score,@,Toronto Raptors,L,,93,111,26,52,L 4,
79,Fri Apr 11 2008,7:30p EST,,Box Score,@,Boston Celtics,L,,86,102,26,53,L 5,
80,Sat Apr 12 2008,7:30p EST,,Box Score,,New Jersey Nets,L,,98,111,26,54,L 6,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Mon Apr 14 2008,7:00p EST,,Box Score,,Chicago Bulls,L,,135,151,26,55,L 7,
82,Wed Apr 16 2008,7:00p EST,,Box Score,@,Minnesota Timberwolves,L,OT,101,110,26,56,L 8,
