G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Sun Mar 11 2012,6:00p EST,,Box Score,,Atlanta Hawks,L,,99,106,14,27,L 1,
42,Tue Mar 13 2012,7:00p EST,,Box Score,,Golden State Warriors,L,,89,115,14,28,L 2,
43,Wed Mar 14 2012,7:00p EST,,Box Score,,Detroit Pistons,L,,112,124,14,29,L 3,
44,Fri Mar 16 2012,7:00p EST,,Box Score,,Boston Celtics,W,,120,95,15,29,W 1,
45,Sun Mar 18 2012,3:00p EST,,Box Score,,Minnesota Timberwolves,W,,115,99,16,29,W 2,
46,Tue Mar 20 2012,7:00p EST,,Box Score,,Memphis Grizzlies,W,,119,110,17,29,W 3,
47,Thu Mar 22 2012,7:00p EST,,Box Score,,Utah Jazz,L,,102,103,17,30,L 1,
48,Sat Mar 24 2012,7:30p EST,,Box Score,@,Golden State Warriors,L,,108,111,17,31,L 2,
49,Mon Mar 26 2012,7:00p EST,,Box Score,@,Houston Rockets,L,OT,106,113,17,32,L 3,
50,Wed Mar 28 2012,7:00p EST,,Box Score,,San Antonio Spurs,L,,112,117,17,33,L 4,
51,Fri Mar 30 2012,7:00p EST,,Box Score,@,Utah Jazz,W,,104,103,18,33,W 1,
52,Sat Mar 31 2012,7:00p EST,,Box Score,,New Jersey Nets,L,,99,111,18,34,L 1,
53,Mon Apr 2 2012,7:00p EST,,Box Score,,Minnesota Timberwolves,W,,116,108,19,34,W 1,
54,Tue Apr 3 2012,7:00p EST,,Box Score,,Phoenix Suns,L,,100,109,19,35,L 1,
55,Thu Apr 5 2012,7:00p EST,,Box Score,,Los Angeles Clippers,L,,85,93,19,36,L 2,
56,Sat Apr 7 2012,7:30p EST,,Box Score,@,Los Angeles Clippers,L,,94,109,19,37,L 3,
57,Sun Apr 8 2012,6:00p EST,,Box Score,,Houston Rockets,L,,87,104,19,38,L 4,
58,Tue Apr 10 2012,7:30p EST,,Box Score,@,Dallas Mavericks,L,,100,110,19,39,L 5,
59,Wed Apr 11 2012,7:00p EST,,Box Score,@,New Orleans Hornets,L,,96,105,19,40,L 6,
60,Fri Apr 13 2012,7:00p EST,,Box Score,@,Oklahoma City Thunder,L,,89,115,19,41,L 7,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Sun Apr 15 2012,3:00p EST,,Box Score,,Portland Trail Blazers,W,,104,103,20,41,W 1,
62,Wed Apr 18 2012,7:00p EST,,Box Score,,San Antonio Spurs,L,,102,127,20,42,L 1,
63,Fri Apr 20 2012,7:00p EST,,Box Score,,Oklahoma City Thunder,L,,92,103,20,43,L 2,
64,Sun Apr 22 2012,6:00p EST,,Box Score,@,Charlotte Bobcats,W,,114,88,21,43,W 1,
65,Tue Apr 24 2012,7:00p EST,,Box Score,@,Oklahoma City Thunder,L,,110,118,21,44,L 1,
66,Thu Apr 26 2012,7:30p EST,,Box Score,,Los Angeles Lakers,W,,113,96,22,44,W 1,
