G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
35,Sun Jan 10 2010,12:30p EST,,Box Score,,Miami Heat,W,,94,84,17,18,W 4,
36,Tue Jan 12 2010,7:00p EST,,Box Score,@,Memphis Grizzlies,L,,102,104,17,19,L 1,
37,Wed Jan 13 2010,7:00p EST,,Box Score,@,New Orleans Hornets,L,,94,108,17,20,L 2,
38,Fri Jan 15 2010,7:30p EST,,Box Score,@,Los Angeles Lakers,L,,86,126,17,21,L 3,
39,Sat Jan 16 2010,7:30p EST,,Box Score,,Cleveland Cavaliers,L,,101,102,17,22,L 4,
40,Mon Jan 18 2010,12:30p EST,,Box Score,,New Jersey Nets,W,,106,95,18,22,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Wed Jan 20 2010,7:30p EST,,Box Score,,Chicago Bulls,W,,104,97,19,22,W 2,
42,Thu Jan 21 2010,8:30p EST,,Box Score,@,Denver Nuggets,L,,85,105,19,23,L 1,
43,Sun Jan 24 2010,1:00p EST,,Box Score,@,Washington Wizards,W,,92,78,20,23,W 1,
44,Mon Jan 25 2010,7:30p EST,,Box Score,@,Boston Celtics,L,,89,95,20,24,L 1,
45,Wed Jan 27 2010,7:30p EST,,Box Score,@,New Jersey Nets,L,,87,103,20,25,L 2,
46,Fri Jan 29 2010,7:00p EST,,Box Score,@,Minnesota Timberwolves,L,,97,111,20,26,L 3,
47,Sun Jan 31 2010,6:00p EST,,Box Score,@,Cleveland Cavaliers,L,,89,114,20,27,L 4,
48,Tue Feb 2 2010,7:00p EST,,Box Score,@,Chicago Bulls,W,,90,82,21,27,W 1,
49,Wed Feb 3 2010,7:00p EST,,Box Score,@,Atlanta Hawks,L,,97,103,21,28,L 1,
50,Sat Feb 6 2010,7:30p EST,,Box Score,,San Antonio Spurs,L,,81,98,21,29,L 2,
51,Tue Feb 9 2010,7:30p EST,,Box Score,,Utah Jazz,L,,99,109,21,30,L 3,
52,Wed Feb 10 2010,7:30p EST,,Box Score,@,Golden State Warriors,L,,102,132,21,31,L 4,
53,Tue Feb 16 2010,7:00p EST,,Box Score,@,Portland Trail Blazers,L,,87,109,21,32,L 5,
54,Wed Feb 17 2010,7:30p EST,,Box Score,,Atlanta Hawks,L,,92,110,21,33,L 6,
55,Sat Feb 20 2010,7:30p EST,,Box Score,,Sacramento Kings,W,,99,89,22,33,W 1,
56,Mon Feb 22 2010,7:30p EST,,Box Score,,Charlotte Bobcats,W,,98,94,23,33,W 2,
57,Wed Feb 24 2010,7:30p EST,,Box Score,,Detroit Pistons,W,,97,91,24,33,W 3,
58,Fri Feb 26 2010,7:00p EST,,Box Score,@,Phoenix Suns,L,,112,125,24,34,L 1,
59,Sun Feb 28 2010,6:00p EST,,Box Score,@,Sacramento Kings,L,,92,97,24,35,L 2,
60,Mon Mar 1 2010,7:30p EST,,Box Score,,Utah Jazz,W,,108,104,25,35,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Wed Mar 3 2010,7:30p EST,,Box Score,,Phoenix Suns,L,,101,127,25,36,L 1,
62,Fri Mar 5 2010,7:30p EST,,Box Score,,Oklahoma City Thunder,L,,87,104,25,37,L 2,
63,Sat Mar 6 2010,7:00p EST,,Box Score,@,Utah Jazz,L,,85,107,25,38,L 3,
64,Tue Mar 9 2010,7:00p EST,,Box Score,@,Orlando Magic,L,,87,113,25,39,L 4,
65,Wed Mar 10 2010,7:30p EST,,Box Score,@,Miami Heat,L,,97,108,25,40,L 5,
66,Fri Mar 12 2010,7:00p EST,,Box Score,@,Charlotte Bobcats,L,,98,106,25,41,L 6,
67,Sat Mar 13 2010,7:30p EST,,Box Score,@,San Antonio Spurs,L,,88,118,25,42,L 7,
68,Mon Mar 15 2010,7:30p EST,,Box Score,,New Orleans Hornets,L,,100,108,25,43,L 8,
69,Wed Mar 17 2010,7:30p EST,,Box Score,,Milwaukee Bucks,W,,101,93,26,43,W 1,
70,Sun Mar 21 2010,12:30p EST,,Box Score,,Sacramento Kings,L,,89,102,26,44,L 1,
71,Tue Mar 23 2010,7:30p EST,,Box Score,@,Dallas Mavericks,L,,96,106,26,45,L 2,
72,Thu Mar 25 2010,7:30p EST,,Box Score,@,Houston Rockets,W,,99,93,27,45,W 1,
73,Sun Mar 28 2010,6:30p EST,,Box Score,,Golden State Warriors,L,,103,121,27,46,L 1,
74,Tue Mar 30 2010,7:00p EST,,Box Score,@,Milwaukee Bucks,L,,89,107,27,47,L 2,
75,Wed Mar 31 2010,7:00p EST,,Box Score,@,Toronto Raptors,L,,92,114,27,48,L 3,
76,Sat Apr 3 2010,7:00p EST,,Box Score,@,Denver Nuggets,L,,90,98,27,49,L 4,
77,Sun Apr 4 2010,6:30p EST,,Box Score,,New York Knicks,L,,107,113,27,50,L 5,
78,Wed Apr 7 2010,7:30p EST,,Box Score,,Portland Trail Blazers,L,,85,93,27,51,L 6,
79,Thu Apr 8 2010,7:00p EST,,Box Score,@,Sacramento Kings,L,,94,116,27,52,L 7,
80,Sat Apr 10 2010,7:30p EST,,Box Score,,Golden State Warriors,W,,107,104,28,52,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Mon Apr 12 2010,7:30p EST,,Box Score,,Dallas Mavericks,L,,94,117,28,53,L 1,
82,Wed Apr 14 2010,7:30p EST,,Box Score,,Los Angeles Lakers,W,,107,91,29,53,W 1,
