G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
43,Tue Jan 26 2010,7:00p EST,,Box Score,@,Sacramento Kings,L,,96,99,13,30,L 2,
44,Wed Jan 27 2010,7:30p EST,,Box Score,,New Orleans Hornets,L,,110,123,13,31,L 3,
45,Fri Jan 29 2010,7:30p EST,,Box Score,,Charlotte Bobcats,L,,110,121,13,32,L 4,
46,Sun Jan 31 2010,6:00p EST,,Box Score,@,Oklahoma City Thunder,L,,104,112,13,33,L 5,
47,Tue Feb 2 2010,7:30p EST,,Box Score,@,Houston Rockets,L,,97,119,13,34,L 6,
48,Wed Feb 3 2010,7:30p EST,,Box Score,@,Dallas Mavericks,L,,101,110,13,35,L 7,
49,Sat Feb 6 2010,7:30p EST,,Box Score,,Oklahoma City Thunder,L,,95,104,13,36,L 8,
50,Mon Feb 8 2010,7:30p EST,,Box Score,,Dallas Mavericks,L,,117,127,13,37,L 9,
51,Wed Feb 10 2010,7:30p EST,,Box Score,,Los Angeles Clippers,W,,132,102,14,37,W 1,
52,Tue Feb 16 2010,7:30p EST,,Box Score,@,Los Angeles Lakers,L,,94,104,14,38,L 1,
53,Wed Feb 17 2010,7:30p EST,,Box Score,,Sacramento Kings,W,,130,98,15,38,W 1,
54,Fri Feb 19 2010,7:30p EST,,Box Score,,Utah Jazz,L,,89,100,15,39,L 1,
55,Sun Feb 21 2010,5:00p EST,,Box Score,,Atlanta Hawks,W,,108,104,16,39,W 1,
56,Tue Feb 23 2010,7:30p EST,,Box Score,,Philadelphia 76ers,L,,102,110,16,40,L 1,
57,Thu Feb 25 2010,7:30p EST,,Box Score,,Denver Nuggets,L,,112,127,16,41,L 2,
58,Sat Feb 27 2010,7:30p EST,,Box Score,,Detroit Pistons,W,,95,88,17,41,W 1,
59,Tue Mar 2 2010,7:30p EST,,Box Score,@,Miami Heat,L,,106,110,17,42,L 1,
60,Wed Mar 3 2010,7:00p EST,,Box Score,@,Orlando Magic,L,,90,117,17,43,L 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Fri Mar 5 2010,7:30p EST,,Box Score,@,Atlanta Hawks,L,,122,127,17,44,L 3,
62,Sat Mar 6 2010,7:00p EST,,Box Score,@,Charlotte Bobcats,L,,90,101,17,45,L 4,
63,Mon Mar 8 2010,7:00p EST,,Box Score,@,New Orleans Hornets,L,,131,135,17,46,L 5,
64,Thu Mar 11 2010,7:30p EST,,Box Score,,Portland Trail Blazers,L,,105,110,17,47,L 6,
65,Sat Mar 13 2010,7:30p EST,,Box Score,,Toronto Raptors,W,,124,112,18,47,W 1,
66,Mon Mar 15 2010,7:30p EST,,Box Score,,Los Angeles Lakers,L,,121,124,18,48,L 1,
67,Wed Mar 17 2010,7:30p EST,,Box Score,,New Orleans Hornets,W,,131,121,19,48,W 1,
68,Fri Mar 19 2010,7:30p EST,,Box Score,@,San Antonio Spurs,L,,116,147,19,49,L 1,
69,Sat Mar 20 2010,7:00p EST,,Box Score,@,Memphis Grizzlies,L,,107,123,19,50,L 2,
70,Mon Mar 22 2010,7:30p EST,,Box Score,,Phoenix Suns,L,,131,133,19,51,L 3,
71,Wed Mar 24 2010,7:30p EST,,Box Score,,Memphis Grizzlies,W,,128,110,20,51,W 1,
72,Sat Mar 27 2010,7:30p EST,,Box Score,,Dallas Mavericks,L,,90,111,20,52,L 1,
73,Sun Mar 28 2010,6:30p EST,,Box Score,@,Los Angeles Clippers,W,,121,103,21,52,W 1,
74,Wed Mar 31 2010,8:00p EST,,Box Score,@,Utah Jazz,L,,104,128,21,53,L 1,
75,Fri Apr 2 2010,7:30p EST,,Box Score,,New York Knicks,W,,128,117,22,53,W 1,
76,Sun Apr 4 2010,6:00p EST,,Box Score,@,Toronto Raptors,W,,113,112,23,53,W 2,
77,Tue Apr 6 2010,7:00p EST,,Box Score,@,Washington Wizards,L,,94,112,23,54,L 1,
78,Wed Apr 7 2010,7:00p EST,,Box Score,@,Minnesota Timberwolves,W,,116,107,24,54,W 1,
79,Sat Apr 10 2010,7:30p EST,,Box Score,@,Los Angeles Clippers,L,,104,107,24,55,L 1,
80,Sun Apr 11 2010,6:00p EST,,Box Score,,Oklahoma City Thunder,W,,120,117,25,55,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Tue Apr 13 2010,7:30p EST,,Box Score,,Utah Jazz,L,,94,103,25,56,L 1,
82,Wed Apr 14 2010,7:30p EST,,Box Score,@,Portland Trail Blazers,W,,122,116,26,56,W 1,
