date,win,tm0_init,tm0_MP,tm0_FG,tm0_FGA,tm0_FG%,tm0_3P,tm0_3PA,tm0_3P%,tm0_FT,tm0_FTA,tm0_FT%,tm0_ORB,tm0_DRB,tm0_TRB,tm0_AST,tm0_STL,tm0_BLK,tm0_TOV,tm0_PF,tm0_PTS,tm0_TS%,tm0_eFG%,tm0_3PAr,tm0_FTr,tm0_ORB%,tm0_DRB%,tm0_TRB%,tm0_AST%,tm0_STL%,tm0_BLK%,tm0_TOV%,tm0_USG%,tm0_ORtg,tm0_DRtg,tm1_init,tm1_MP,tm1_FG,tm1_FGA,tm1_FG%,tm1_3P,tm1_3PA,tm1_3P%,tm1_FT,tm1_FTA,tm1_FT%,tm1_ORB,tm1_DRB,tm1_TRB,tm1_AST,tm1_STL,tm1_BLK,tm1_TOV,tm1_PF,tm1_PTS,tm1_TS%,tm1_eFG%,tm1_3PAr,tm1_FTr,tm1_ORB%,tm1_DRB%,tm1_TRB%,tm1_AST%,tm1_STL%,tm1_BLK%,tm1_TOV%,tm1_USG%,tm1_ORtg,tm1_DRtg
Wed Dec 29 2010,1,8,240,39,85,.459,8,22,.364,33,43,.767,13,21,34,25,13,4,12,21,119,.573,.506,.259,.506,31.0,61.8,44.7,64.1,13.3,5.8,10.4,100.0,121.5,115.3,2,240,42,86,.488,7,17,.412,22,25,.880,13,29,42,29,6,6,19,26,113,.582,.529,.198,.291,38.2,69.0,55.3,69.0,6.1,9.5,16.4,100.0,115.3,121.5
Sat Jan 1 2011,1,8,240,39,85,.459,6,14,.429,20,26,.769,13,45,58,22,10,7,20,18,104,.539,.494,.165,.306,31.7,86.5,62.4,56.4,9.9,9.3,17.2,100.0,102.8,85.0,9,240,38,90,.422,4,15,.267,6,15,.400,7,28,35,23,15,7,14,22,86,.445,.444,.167,.167,13.5,68.3,37.6,60.5,14.8,9.9,12.7,100.0,85.0,102.8
Mon Jan 3 2011,1,8,240,38,81,.469,3,8,.375,34,40,.850,12,38,50,20,6,7,12,22,113,.573,.488,.099,.494,28.6,76.0,54.3,52.6,6.3,11.5,10.8,100.0,117.8,110.5,21,240,39,91,.429,13,30,.433,15,21,.714,12,30,42,27,6,8,10,28,106,.529,.500,.330,.231,24.0,71.4,45.7,69.2,6.3,11.0,9.1,100.0,110.5,117.8
Wed Jan 5 2011,0,8,240,30,80,.375,8,19,.421,25,31,.806,10,33,43,16,7,2,14,24,93,.497,.425,.238,.388,20.8,63.5,43.0,53.3,7.4,3.1,13.0,100.0,98.6,112.3,28,240,39,91,.429,10,27,.370,18,27,.667,19,38,57,23,5,9,12,23,106,.515,.484,.297,.297,36.5,79.2,57.0,59.0,5.3,14.8,10.4,100.0,112.3,98.6
Thu Jan 6 2011,0,8,240,36,71,.507,4,16,.250,26,30,.867,8,22,30,12,0,5,22,30,102,.606,.535,.225,.423,23.5,75.9,47.6,33.3,0.0,8.3,20.7,100.0,106.0,126.8,9,240,44,78,.564,9,18,.500,25,30,.833,7,26,33,19,11,4,15,25,122,.669,.622,.231,.385,24.1,76.5,52.4,43.2,11.4,7.3,14.1,100.0,126.8,106.0
Sun Jan 9 2011,0,8,240,30,74,.405,5,21,.238,22,33,.667,8,25,33,18,5,4,8,20,87,.491,.439,.284,.446,17.4,78.1,42.3,60.0,5.8,6.8,8.3,100.0,100.4,110.8,22,240,35,74,.473,6,15,.400,20,21,.952,7,38,45,18,2,4,13,26,96,.577,.514,.203,.284,21.9,82.6,57.7,51.4,2.3,7.5,13.5,100.0,110.8,100.4
Tue Jan 11 2011,1,8,240,44,79,.557,7,17,.412,37,43,.860,9,38,47,30,4,6,14,27,132,.674,.601,.215,.544,27.3,70.4,54.0,68.2,4.1,9.2,12.5,100.0,134.5,99.8,26,240,32,87,.368,7,22,.318,27,37,.730,16,24,40,16,4,4,12,32,98,.474,.408,.253,.425,29.6,72.7,46.0,50.0,4.1,6.5,10.4,100.0,99.8,134.5
Thu Jan 13 2011,1,8,240,49,92,.533,15,31,.484,17,22,.773,12,38,50,31,8,3,9,18,130,.639,.614,.337,.239,29.3,76.0,54.9,63.3,8.2,4.5,8.1,100.0,132.5,104.0,13,240,41,89,.461,10,23,.435,10,18,.556,12,29,41,23,3,5,16,15,102,.526,.517,.258,.202,24.0,70.7,45.1,56.1,3.1,8.2,14.2,100.0,104.0,132.5
Sat Jan 15 2011,1,8,240,49,84,.583,13,21,.619,16,22,.727,7,42,49,30,13,7,18,25,127,.678,.661,.250,.262,19.4,70.0,51.0,61.2,12.6,8.9,16.1,100.0,122.6,95.6,15,240,37,98,.378,4,19,.211,21,28,.750,18,29,47,21,10,5,14,17,99,.449,.398,.194,.286,30.0,80.6,49.0,56.8,9.7,7.9,11.3,100.0,95.6,122.6
Sun Jan 16 2011,0,8,240,37,86,.430,6,16,.375,17,24,.708,7,31,38,21,15,5,10,27,97,.502,.465,.186,.279,14.0,88.6,44.7,56.8,15.3,10.9,9.4,100.0,99.0,112.2,16,240,35,68,.515,11,22,.500,29,37,.784,4,43,47,24,7,5,19,19,110,.653,.596,.324,.544,11.4,86.0,55.3,68.6,7.1,7.1,18.4,100.0,112.2,99.0
Wed Jan 19 2011,1,8,240,42,82,.512,4,16,.250,24,33,.727,12,27,39,22,7,5,7,22,112,.580,.537,.195,.402,27.3,65.9,45.9,52.4,7.8,7.4,6.8,100.0,124.8,119.3,10,240,40,83,.482,3,15,.200,24,29,.828,14,32,46,22,5,4,10,25,107,.559,.500,.181,.349,34.1,72.7,54.1,55.0,5.6,6.1,9.5,100.0,119.3,124.8
Fri Jan 21 2011,0,8,240,37,78,.474,7,21,.333,16,20,.800,6,21,27,23,7,1,9,15,97,.559,.519,.269,.256,15.8,58.3,36.5,62.2,8.1,1.4,9.4,100.0,112.5,124.1,24,240,47,88,.534,4,16,.250,9,14,.643,15,32,47,24,3,4,9,20,107,.568,.557,.182,.159,41.7,84.2,63.5,51.1,3.5,7.0,8.7,100.0,124.1,112.5
Sun Jan 23 2011,1,8,240,47,92,.511,11,20,.550,16,21,.762,11,33,44,28,11,5,10,22,121,.598,.571,.217,.228,26.8,73.3,51.2,59.6,11.2,7.6,9.0,100.0,123.6,109.3,32,240,37,87,.425,9,21,.429,24,29,.828,12,30,42,25,5,1,14,22,107,.536,.477,.241,.333,26.7,73.2,48.8,67.6,5.1,1.4,12.3,100.0,109.3,123.6
Tue Jan 25 2011,1,8,240,41,81,.506,12,23,.522,26,32,.813,7,32,39,23,6,2,15,21,120,.631,.580,.284,.395,19.4,82.1,52.0,56.1,6.0,2.9,13.6,100.0,120.8,109.8,23,240,42,82,.512,2,13,.154,23,27,.852,7,29,36,23,9,9,13,23,109,.581,.524,.159,.329,17.9,80.6,48.0,54.8,9.1,15.5,12.2,100.0,109.8,120.8
Wed Jan 26 2011,1,8,240,38,80,.475,11,27,.407,22,27,.815,6,31,37,20,3,1,9,18,109,.593,.544,.338,.338,16.7,70.5,46.3,52.6,3.4,1.6,8.9,100.0,122.3,112.2,6,240,35,79,.443,5,15,.333,25,32,.781,13,30,43,19,4,6,8,28,100,.537,.475,.190,.405,29.5,83.3,53.8,54.3,4.5,11.3,7.9,100.0,112.2,122.3
Fri Jan 28 2011,1,8,240,41,86,.477,10,23,.435,25,35,.714,13,34,47,23,6,4,10,23,117,.577,.535,.267,.407,27.7,75.6,51.1,56.1,6.2,6.5,9.0,100.0,120.4,106.0,15,240,40,88,.455,8,26,.308,15,23,.652,11,34,45,27,4,6,13,27,103,.525,.500,.295,.261,24.4,72.3,48.9,67.5,4.1,9.5,11.7,100.0,106.0,120.4
Sun Jan 30 2011,0,8,240,34,74,.459,10,19,.526,21,24,.875,10,28,38,16,5,0,17,15,99,.585,.527,.257,.324,27.0,77.8,52.1,47.1,5.7,0.0,16.7,100.0,112.2,124.6,25,240,43,78,.551,6,16,.375,18,22,.818,8,27,35,31,9,5,9,21,110,.627,.590,.205,.282,22.2,73.0,47.9,72.1,10.2,9.1,9.3,100.0,124.6,112.2
Mon Jan 31 2011,0,8,240,33,65,.508,7,20,.350,26,33,.788,3,24,27,20,5,3,16,21,99,.622,.562,.308,.508,10.3,66.7,41.5,60.6,5.7,4.7,16.8,100.0,112.0,130.0,12,240,42,79,.532,9,15,.600,22,26,.846,12,26,38,30,11,2,10,23,115,.636,.589,.190,.329,33.3,89.7,58.5,71.4,12.4,4.4,10.0,100.0,130.0,112.0
Wed Feb 2 2011,1,8,240,40,77,.519,8,20,.400,21,26,.808,10,38,48,19,8,1,14,18,109,.616,.571,.260,.338,27.8,84.4,59.3,47.5,8.7,1.7,13.7,100.0,118.6,97.9,11,240,32,75,.427,9,17,.529,17,24,.708,7,26,33,26,7,8,16,19,90,.526,.487,.227,.320,15.6,72.2,40.7,81.3,7.6,14.0,15.8,100.0,97.9,118.6
Fri Feb 4 2011,0,8,240,35,80,.438,4,20,.200,32,36,.889,11,31,42,18,8,4,13,22,106,.553,.463,.250,.450,26.2,72.1,49.4,51.4,8.3,5.8,11.9,100.0,110.0,117.2,18,240,44,95,.463,8,26,.308,17,18,.944,12,31,43,29,5,10,11,26,113,.549,.505,.274,.189,27.9,73.8,50.6,65.9,5.2,16.7,9.7,100.0,117.2,110.0
Sat Feb 5 2011,1,8,240,43,79,.544,11,27,.407,16,22,.727,5,41,46,30,4,2,15,22,113,.637,.614,.342,.278,13.9,74.5,50.5,69.8,4.1,2.9,14.5,100.0,115.9,102.5,2,240,37,95,.389,7,27,.259,19,26,.731,14,31,45,23,6,5,8,20,100,.470,.426,.284,.274,25.5,86.1,49.5,62.2,6.2,9.6,7.0,100.0,102.5,115.9
Mon Feb 7 2011,0,8,240,35,77,.455,3,13,.231,30,43,.698,10,37,47,14,2,7,20,31,103,.537,.474,.169,.558,24.4,86.0,56.0,40.0,1.9,11.5,17.3,100.0,100.4,105.3,21,240,36,83,.434,9,22,.409,27,35,.771,6,31,37,27,11,2,12,30,108,.549,.488,.265,.422,14.0,75.6,44.0,75.0,10.7,3.1,10.9,100.0,105.3,100.4
Wed Feb 9 2011,0,8,240,44,83,.530,10,24,.417,16,22,.727,12,30,42,28,11,3,18,9,114,.615,.590,.289,.265,28.6,71.4,50.0,63.6,11.3,4.7,16.3,100.0,117.0,119.0,1,240,47,92,.511,14,28,.500,8,12,.667,12,30,42,30,12,2,14,21,116,.596,.587,.304,.130,28.6,71.4,50.0,63.8,12.3,3.4,12.6,100.0,119.0,117.0
Thu Feb 10 2011,1,8,240,44,84,.524,15,31,.484,18,24,.750,10,26,36,25,8,5,12,25,121,.640,.613,.369,.286,26.3,70.3,48.0,56.8,8.6,8.5,11.3,100.0,129.5,128.4,29,240,45,84,.536,11,25,.440,19,25,.760,11,28,39,21,8,3,11,18,120,.632,.601,.298,.298,29.7,73.7,52.0,46.7,8.6,5.7,10.4,100.0,128.4,129.5
Sun Feb 13 2011,0,8,240,44,80,.550,5,16,.313,15,21,.714,7,22,29,21,4,5,15,27,108,.605,.581,.200,.263,18.4,68.8,41.4,47.7,4.2,6.8,14.4,100.0,114.6,123.1,27,240,44,79,.557,2,6,.333,26,32,.813,10,31,41,19,11,2,12,17,116,.623,.570,.076,.405,31.3,81.6,58.6,43.2,11.7,3.1,11.4,100.0,123.1,114.6
Mon Feb 14 2011,0,8,240,32,78,.410,5,20,.250,33,44,.750,13,26,39,15,5,7,12,18,102,.524,.442,.256,.564,26.5,72.2,45.9,46.9,5.3,12.3,11.0,100.0,108.0,128.1,21,240,44,89,.494,14,32,.438,19,22,.864,10,36,46,31,9,7,10,27,121,.613,.573,.360,.247,27.8,73.5,54.1,70.5,9.5,12.1,9.2,100.0,128.1,108.0
Wed Feb 16 2011,1,8,240,35,76,.461,3,11,.273,21,25,.840,3,41,44,15,5,7,12,22,94,.540,.480,.145,.329,7.5,93.2,52.4,42.9,5.3,12.3,12.1,100.0,99.3,91.9,0,240,31,80,.388,3,23,.130,22,28,.786,3,37,40,14,7,9,7,18,87,.471,.406,.288,.350,6.8,92.5,47.6,45.2,7.4,13.8,7.0,100.0,91.9,99.3
Tue Feb 22 2011,1,8,240,41,83,.494,12,28,.429,26,36,.722,10,26,36,28,13,5,13,25,120,.607,.566,.337,.434,29.4,68.4,50.0,68.3,13.2,7.4,11.6,100.0,122.2,109.0,27,240,42,78,.538,4,10,.400,19,31,.613,12,24,36,22,9,4,21,31,107,.584,.564,.128,.397,31.6,70.6,50.0,52.4,9.2,7.3,18.6,100.0,109.0,122.2
Thu Feb 24 2011,1,8,240,34,75,.453,5,15,.333,16,23,.696,7,45,52,22,6,9,17,17,89,.523,.487,.200,.307,16.7,93.8,57.8,64.7,6.5,15.0,16.6,100.0,95.8,80.8,5,240,30,77,.390,3,17,.176,12,15,.800,3,35,38,18,14,8,12,20,75,.449,.409,.221,.195,6.3,83.3,42.2,60.0,15.1,13.3,12.6,100.0,80.8,95.8
Fri Feb 25 2011,0,8,265,36,86,.419,6,21,.286,28,35,.800,6,41,47,21,7,4,9,24,106,.523,.453,.244,.407,12.2,83.7,48.0,58.3,6.8,5.8,8.2,100.0,103.5,104.5,11,265,40,92,.435,10,23,.435,17,21,.810,8,43,51,20,5,6,11,25,107,.528,.489,.250,.228,16.3,87.8,52.0,50.0,4.9,9.2,9.8,100.0,104.5,103.5
Mon Feb 28 2011,1,8,240,40,82,.488,3,14,.214,17,24,.708,7,37,44,22,6,5,6,15,100,.540,.506,.171,.293,17.5,78.7,50.6,55.0,6.6,7.6,6.1,100.0,109.8,98.8,4,240,34,85,.400,2,19,.105,20,25,.800,10,33,43,15,3,7,9,17,90,.469,.412,.224,.294,21.3,82.5,49.4,44.1,3.3,10.3,8.6,100.0,98.8,109.8
Wed Mar 2 2011,1,8,240,45,74,.608,8,21,.381,22,27,.815,5,44,49,34,8,5,16,19,120,.699,.662,.284,.365,18.5,88.0,63.6,75.6,8.4,8.1,15.7,100.0,126.4,84.3,17,240,29,79,.367,4,17,.235,18,23,.783,6,22,28,20,6,1,13,25,80,.449,.392,.215,.291,12.0,81.5,36.4,69.0,6.3,1.9,12.7,100.0,84.3,126.4
Thu Mar 3 2011,1,8,240,37,78,.474,6,17,.353,23,33,.697,12,27,39,20,12,3,14,21,103,.557,.513,.218,.423,32.4,77.1,54.2,54.1,13.0,4.3,13.1,100.0,112.0,109.8,18,240,43,83,.518,5,13,.385,10,12,.833,8,25,33,25,8,10,15,23,101,.572,.548,.157,.145,22.9,67.6,45.8,58.1,8.7,16.4,14.5,100.0,109.8,112.0
