G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
26,Fri Dec 26 2008,7:00p EST,,Box Score,,Houston Rockets,W,,88,79,17,9,W 1,
27,Sun Dec 28 2008,7:00p EST,,Box Score,@,Indiana Pacers,W,,105,103,18,9,W 2,
28,Tue Dec 30 2008,7:00p EST,,Box Score,,Washington Wizards,W,,97,85,19,9,W 3,
29,Fri Jan 2 2009,7:00p EST,,Box Score,@,Portland Trail Blazers,W,,92,77,20,9,W 4,
30,Sat Jan 3 2009,7:00p EST,,Box Score,@,Denver Nuggets,L,,100,105,20,10,L 1,
31,Tue Jan 6 2009,7:30p EST,,Box Score,@,Los Angeles Lakers,W,,116,105,21,10,W 1,
32,Wed Jan 7 2009,7:00p EST,,Box Score,@,Utah Jazz,L,,90,116,21,11,L 1,
33,Fri Jan 9 2009,7:00p EST,,Box Score,,Los Angeles Clippers,W,,107,80,22,11,W 1,
34,Mon Jan 12 2009,7:00p EST,,Box Score,,New York Knicks,L,,95,101,22,12,L 1,
35,Wed Jan 14 2009,7:30p EST,,Box Score,@,Dallas Mavericks,W,,104,97,23,12,W 1,
36,Fri Jan 16 2009,8:00p EST,,Box Score,@,Cleveland Cavaliers,L,,78,92,23,13,L 1,
37,Sat Jan 17 2009,7:30p EST,,Box Score,@,Detroit Pistons,W,,91,85,24,13,W 1,
38,Mon Jan 19 2009,2:30p EST,,Box Score,,Indiana Pacers,W,,103,100,25,13,W 2,
39,Wed Jan 21 2009,7:00p EST,,Box Score,,New Jersey Nets,W,,102,92,26,13,W 3,
40,Fri Jan 23 2009,7:00p EST,,Box Score,@,Minnesota Timberwolves,L,,108,116,26,14,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Mon Jan 26 2009,7:00p EST,,Box Score,,Philadelphia 76ers,W,,101,86,27,14,W 1,
42,Wed Jan 28 2009,7:00p EST,,Box Score,,Denver Nuggets,W,,94,81,28,14,W 2,
43,Fri Jan 30 2009,8:30p EST,,Box Score,,Golden State Warriors,L,,87,91,28,15,L 1,
44,Sat Jan 31 2009,7:30p EST,,Box Score,@,San Antonio Spurs,L,,93,106,28,16,L 2,
45,Mon Feb 2 2009,7:00p EST,,Box Score,,Portland Trail Blazers,L,,89,97,28,17,L 3,
46,Wed Feb 4 2009,7:00p EST,,Box Score,,Chicago Bulls,L,,93,107,28,18,L 4,
47,Fri Feb 6 2009,7:00p EST,,Box Score,,Toronto Raptors,W,,101,92,29,18,W 1,
48,Sun Feb 8 2009,6:00p EST,,Box Score,,Minnesota Timberwolves,W,,101,97,30,18,W 2,
49,Mon Feb 9 2009,7:00p EST,,Box Score,@,Memphis Grizzlies,L,,80,85,30,19,L 1,
50,Wed Feb 11 2009,7:00p EST,,Box Score,,Boston Celtics,L,,77,89,30,20,L 2,
51,Tue Feb 17 2009,7:00p EST,,Box Score,@,Oklahoma City Thunder,W,,100,98,31,20,W 1,
52,Wed Feb 18 2009,7:00p EST,,Box Score,,Orlando Magic,W,,117,85,32,20,W 2,
53,Fri Feb 20 2009,7:30p EST,,Box Score,@,Los Angeles Lakers,L,OT,111,115,32,21,L 1,
54,Sat Feb 21 2009,7:00p EST,,Box Score,@,Utah Jazz,L,,88,102,32,22,L 2,
55,Mon Feb 23 2009,7:00p EST,,Box Score,@,Sacramento Kings,W,,112,105,33,22,W 1,
56,Wed Feb 25 2009,7:00p EST,,Box Score,,Detroit Pistons,W,,90,87,34,22,W 2,
57,Fri Feb 27 2009,7:00p EST,,Box Score,,Milwaukee Bucks,W,,95,94,35,22,W 3,
58,Sun Mar 1 2009,6:00p EST,,Box Score,@,New Jersey Nets,W,,99,96,36,22,W 4,
59,Mon Mar 2 2009,7:00p EST,,Box Score,@,Philadelphia 76ers,W,,98,91,37,22,W 5,
60,Thu Mar 5 2009,7:00p EST,,Box Score,,Dallas Mavericks,W,,104,88,38,22,W 6,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Sat Mar 7 2009,7:00p EST,,Box Score,,Oklahoma City Thunder,W,,108,90,39,22,W 7,
62,Mon Mar 9 2009,7:00p EST,,Box Score,@,Atlanta Hawks,L,,79,89,39,23,L 1,
63,Wed Mar 11 2009,7:00p EST,,Box Score,@,Washington Wizards,W,,109,98,40,23,W 1,
64,Fri Mar 13 2009,7:30p EST,,Box Score,@,Milwaukee Bucks,W,,95,86,41,23,W 2,
65,Sat Mar 14 2009,7:30p EST,,Box Score,@,Chicago Bulls,L,,79,97,41,24,L 1,
66,Mon Mar 16 2009,7:00p EST,,Box Score,,Houston Rockets,L,,84,95,41,25,L 2,
67,Wed Mar 18 2009,7:00p EST,,Box Score,,Minnesota Timberwolves,W,,94,93,42,25,W 1,
68,Fri Mar 20 2009,7:00p EST,,Box Score,,Memphis Grizzlies,W,,96,84,43,25,W 2,
69,Sun Mar 22 2009,6:00p EST,,Box Score,,Golden State Warriors,W,,99,89,44,25,W 3,
70,Wed Mar 25 2009,7:00p EST,,Box Score,,Denver Nuggets,L,,88,101,44,26,L 1,
71,Fri Mar 27 2009,7:30p EST,,Box Score,@,New York Knicks,L,,93,103,44,27,L 2,
72,Sun Mar 29 2009,7:00p EST,,Box Score,,San Antonio Spurs,W,,90,86,45,27,W 1,
73,Tue Mar 31 2009,7:00p EST,,Box Score,@,Sacramento Kings,W,,111,110,46,27,W 2,
74,Wed Apr 1 2009,7:30p EST,,Box Score,@,Los Angeles Clippers,W,,104,98,47,27,W 3,
75,Fri Apr 3 2009,7:30p EST,,Box Score,@,Golden State Warriors,L,,103,111,47,28,L 1,
76,Sun Apr 5 2009,6:00p EST,,Box Score,,Utah Jazz,L,,94,108,47,29,L 2,
77,Tue Apr 7 2009,7:30p EST,,Box Score,@,Miami Heat,W,OT,93,87,48,29,W 1,
78,Wed Apr 8 2009,7:00p EST,,Box Score,,Phoenix Suns,L,,100,105,48,30,L 1,
79,Fri Apr 10 2009,7:30p EST,,Box Score,@,Dallas Mavericks,L,,92,100,48,31,L 2,
80,Sun Apr 12 2009,12:00p EST,,Box Score,,Dallas Mavericks,W,,102,92,49,31,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Mon Apr 13 2009,7:30p EST,,Box Score,@,Houston Rockets,L,,66,86,49,32,L 1,
82,Wed Apr 15 2009,7:00p EST,,Box Score,@,San Antonio Spurs,L,OT,98,105,49,33,L 2,
