G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
30,Tue Dec 30 2008,7:00p EST,,Box Score,@,Charlotte Bobcats,W,,93,89,12,18,W 1,
31,Fri Jan 2 2009,7:30p EST,,Box Score,,Indiana Pacers,L,,103,105,12,19,L 1,
32,Sun Jan 4 2009,6:00p EST,,Box Score,,Boston Celtics,W,,100,88,13,19,W 1,
33,Tue Jan 6 2009,7:00p EST,,Box Score,@,Oklahoma City Thunder,L,,99,107,13,20,L 1,
34,Thu Jan 8 2009,7:30p EST,,Box Score,@,Dallas Mavericks,L,,94,99,13,21,L 2,
35,Sat Jan 10 2009,7:30p EST,,Box Score,@,Houston Rockets,L,,76,96,13,22,L 3,
36,Mon Jan 12 2009,7:00p EST,,Box Score,@,New Orleans Hornets,W,,101,95,14,22,W 1,
37,Wed Jan 14 2009,7:30p EST,,Box Score,,Washington Wizards,W,,128,122,15,22,W 2,
38,Fri Jan 16 2009,7:00p EST,,Box Score,@,Washington Wizards,L,,89,96,15,23,L 1,
39,Sat Jan 17 2009,7:30p EST,,Box Score,,Philadelphia 76ers,L,,97,107,15,24,L 2,
40,Mon Jan 19 2009,1:00p EST,,Box Score,,Chicago Bulls,W,,102,98,16,24,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Wed Jan 21 2009,7:30p EST,,Box Score,,Phoenix Suns,W,,114,109,17,24,W 2,
42,Fri Jan 23 2009,7:30p EST,,Box Score,,Memphis Grizzlies,W,,108,88,18,24,W 3,
43,Sat Jan 24 2009,7:00p EST,,Box Score,@,Philadelphia 76ers,L,,110,116,18,25,L 1,
44,Mon Jan 26 2009,7:30p EST,,Box Score,,Houston Rockets,W,,104,98,19,25,W 1,
45,Wed Jan 28 2009,7:30p EST,,Box Score,,Atlanta Hawks,W,,112,104,20,25,W 2,
46,Sat Jan 31 2009,7:00p EST,,Box Score,@,Indiana Pacers,W,,122,113,21,25,W 3,
47,Mon Feb 2 2009,7:30p EST,,Box Score,,Los Angeles Lakers,L,,117,126,21,26,L 1,
48,Wed Feb 4 2009,7:30p EST,,Box Score,,Cleveland Cavaliers,L,,102,107,21,27,L 2,
49,Fri Feb 6 2009,7:30p EST,,Box Score,,Boston Celtics,L,,100,110,21,28,L 3,
50,Sun Feb 8 2009,3:00p EST,,Box Score,@,Portland Trail Blazers,L,,108,109,21,29,L 4,
51,Tue Feb 10 2009,7:30p EST,,Box Score,@,Golden State Warriors,L,,127,144,21,30,L 5,
52,Wed Feb 11 2009,7:30p EST,,Box Score,@,Los Angeles Clippers,L,OT,124,128,21,31,L 6,
53,Tue Feb 17 2009,7:30p EST,,Box Score,,San Antonio Spurs,W,OT,112,107,22,31,W 1,
54,Fri Feb 20 2009,7:30p EST,,Box Score,,Toronto Raptors,W,,127,97,23,31,W 2,
55,Sun Feb 22 2009,12:00p EST,,Box Score,@,Toronto Raptors,L,,100,111,23,32,L 1,
56,Mon Feb 23 2009,7:30p EST,,Box Score,,Indiana Pacers,W,,123,119,24,32,W 1,
57,Wed Feb 25 2009,7:30p EST,,Box Score,,Orlando Magic,L,,109,114,24,33,L 1,
58,Fri Feb 27 2009,7:30p EST,,Box Score,,Philadelphia 76ers,L,,103,108,24,34,L 2,
59,Sat Feb 28 2009,7:30p EST,,Box Score,@,Miami Heat,L,,115,120,24,35,L 3,
60,Wed Mar 4 2009,7:30p EST,,Box Score,,Atlanta Hawks,W,,109,105,25,35,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Sat Mar 7 2009,7:30p EST,,Box Score,,Charlotte Bobcats,L,,105,114,25,36,L 1,
62,Sun Mar 8 2009,6:00p EST,,Box Score,@,New Jersey Nets,L,,101,106,25,37,L 2,
63,Tue Mar 10 2009,7:00p EST,,Box Score,@,Milwaukee Bucks,W,,120,112,26,37,W 1,
64,Wed Mar 11 2009,7:30p EST,,Box Score,@,Detroit Pistons,W,OT,116,111,27,37,W 2,
65,Fri Mar 13 2009,7:00p EST,,Box Score,@,Minnesota Timberwolves,W,,102,94,28,37,W 3,
66,Sun Mar 15 2009,6:00p EST,,Box Score,@,Cleveland Cavaliers,L,,93,98,28,38,L 1,
67,Wed Mar 18 2009,7:30p EST,,Box Score,,New Jersey Nets,L,,89,115,28,39,L 2,
68,Fri Mar 20 2009,7:30p EST,,Box Score,,Sacramento Kings,L,,94,121,28,40,L 3,
69,Sat Mar 21 2009,7:00p EST,,Box Score,@,Orlando Magic,L,,103,110,28,41,L 4,
70,Mon Mar 23 2009,7:30p EST,,Box Score,,Orlando Magic,L,,102,106,28,42,L 5,
71,Wed Mar 25 2009,7:30p EST,,Box Score,,Los Angeles Clippers,L,OT,135,140,28,43,L 6,
72,Fri Mar 27 2009,7:30p EST,,Box Score,,New Orleans Hornets,W,,103,93,29,43,W 1,
73,Sat Mar 28 2009,7:00p EST,,Box Score,@,Charlotte Bobcats,L,,85,96,29,44,L 1,
74,Mon Mar 30 2009,7:00p EST,,Box Score,@,Utah Jazz,L,,104,112,29,45,L 2,
75,Tue Mar 31 2009,7:00p EST,,Box Score,@,Denver Nuggets,L,,104,111,29,46,L 3,
76,Sat Apr 4 2009,1:00p EST,,Box Score,,Toronto Raptors,L,,95,102,29,47,L 4,
77,Sun Apr 5 2009,6:00p EST,,Box Score,@,Toronto Raptors,W,,112,103,30,47,W 1,
78,Tue Apr 7 2009,7:30p EST,,Box Score,@,Chicago Bulls,L,,103,110,30,48,L 1,
79,Wed Apr 8 2009,7:30p EST,,Box Score,,Detroit Pistons,L,,86,113,30,49,L 2,
80,Fri Apr 10 2009,8:00p EST,,Box Score,@,Orlando Magic,W,,105,95,31,49,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Sun Apr 12 2009,6:00p EST,,Box Score,@,Miami Heat,L,,105,122,31,50,L 1,
82,Wed Apr 15 2009,8:00p EST,,Box Score,,New Jersey Nets,W,,102,73,32,50,W 1,
