G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
45,Thu Jan 29 2009,8:00p EST,,Box Score,,Cleveland Cavaliers,W,,99,88,35,10,W 2,
46,Sun Feb 1 2009,12:00p EST,,Box Score,@,Toronto Raptors,W,,113,90,36,10,W 3,
47,Mon Feb 2 2009,7:00p EST,,Box Score,,Dallas Mavericks,L,,95,105,36,11,L 1,
48,Wed Feb 4 2009,7:00p EST,,Box Score,,Los Angeles Clippers,W,,125,96,37,11,W 1,
49,Fri Feb 6 2009,7:00p EST,,Box Score,@,Indiana Pacers,L,,102,107,37,12,L 1,
50,Sun Feb 8 2009,6:00p EST,,Box Score,,New Jersey Nets,W,,101,84,38,12,W 1,
51,Wed Feb 11 2009,7:00p EST,,Box Score,,Denver Nuggets,L,,73,82,38,13,L 1,
52,Tue Feb 17 2009,7:00p EST,,Box Score,,Charlotte Bobcats,W,OT,107,102,39,13,W 1,
53,Wed Feb 18 2009,7:00p EST,,Box Score,@,New Orleans Hornets,L,,85,117,39,14,L 1,
54,Fri Feb 20 2009,7:00p EST,,Box Score,@,Charlotte Bobcats,W,,92,80,40,14,W 1,
55,Sun Feb 22 2009,5:30p EST,,Box Score,,Miami Heat,W,,122,99,41,14,W 2,
56,Tue Feb 24 2009,7:00p EST,,Box Score,@,Chicago Bulls,L,,102,120,41,15,L 1,
57,Wed Feb 25 2009,7:30p EST,,Box Score,@,New York Knicks,W,,114,109,42,15,W 1,
58,Fri Feb 27 2009,7:00p EST,,Box Score,,Detroit Pistons,L,,85,93,42,16,L 1,
59,Sat Feb 28 2009,7:00p EST,,Box Score,@,Philadelphia 76ers,W,,106,100,43,16,W 1,
60,Tue Mar 3 2009,7:00p EST,,Box Score,,Phoenix Suns,W,,111,99,44,16,W 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Fri Mar 6 2009,7:00p EST,,Box Score,,New Jersey Nets,W,,105,102,45,16,W 3,
62,Sun Mar 8 2009,1:00p EST,,Box Score,@,Boston Celtics,W,,86,79,46,16,W 4,
63,Mon Mar 9 2009,7:30p EST,,Box Score,@,Detroit Pistons,L,,94,98,46,17,L 1,
64,Wed Mar 11 2009,7:00p EST,,Box Score,,Chicago Bulls,W,,107,79,47,17,W 1,
65,Fri Mar 13 2009,7:00p EST,,Box Score,@,Washington Wizards,W,,112,103,48,17,W 2,
66,Sun Mar 15 2009,6:00p EST,,Box Score,,Utah Jazz,W,,105,87,49,17,W 3,
67,Tue Mar 17 2009,7:00p EST,,Box Score,@,Cleveland Cavaliers,L,,93,97,49,18,L 1,
68,Wed Mar 18 2009,7:00p EST,,Box Score,@,Milwaukee Bucks,W,,106,80,50,18,W 1,
69,Sat Mar 21 2009,7:00p EST,,Box Score,,New York Knicks,W,,110,103,51,18,W 2,
70,Mon Mar 23 2009,7:30p EST,,Box Score,@,New York Knicks,W,,106,102,52,18,W 3,
71,Wed Mar 25 2009,8:00p EST,,Box Score,,Boston Celtics,W,,84,82,53,18,W 4,
72,Fri Mar 27 2009,7:00p EST,,Box Score,,Milwaukee Bucks,W,,110,94,54,18,W 5,
73,Mon Mar 30 2009,7:30p EST,,Box Score,@,Miami Heat,W,,101,95,55,18,W 6,
74,Wed Apr 1 2009,7:00p EST,,Box Score,,Toronto Raptors,L,,95,99,55,19,L 1,
75,Fri Apr 3 2009,8:00p EST,,Box Score,,Cleveland Cavaliers,W,,116,87,56,19,W 1,
76,Sat Apr 4 2009,7:00p EST,,Box Score,@,Atlanta Hawks,W,,88,82,57,19,W 2,
77,Tue Apr 7 2009,7:30p EST,,Box Score,@,Houston Rockets,L,,83,93,57,20,L 1,
78,Wed Apr 8 2009,7:00p EST,,Box Score,,Memphis Grizzlies,W,,81,78,58,20,W 1,
79,Fri Apr 10 2009,8:00p EST,,Box Score,,New York Knicks,L,,95,105,58,21,L 1,
80,Sat Apr 11 2009,7:30p EST,,Box Score,@,New Jersey Nets,L,,93,103,58,22,L 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Mon Apr 13 2009,7:00p EST,,Box Score,@,Milwaukee Bucks,L,,80,98,58,23,L 3,
82,Wed Apr 15 2009,8:00p EST,,Box Score,,Charlotte Bobcats,W,,98,73,59,23,W 1,
