G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
33,Fri Jan 2 2009,7:00p EST,,Box Score,,New Orleans Hornets,L,,77,92,20,13,L 1,
34,Sun Jan 4 2009,6:30p EST,,Box Score,@,Los Angeles Lakers,L,,86,100,20,14,L 2,
35,Wed Jan 7 2009,7:00p EST,,Box Score,,Detroit Pistons,W,,84,83,21,14,W 1,
36,Sat Jan 10 2009,7:00p EST,,Box Score,,Golden State Warriors,W,,113,100,22,14,W 2,
37,Mon Jan 12 2009,7:30p EST,,Box Score,@,Chicago Bulls,W,,109,95,23,14,W 3,
38,Wed Jan 14 2009,7:00p EST,,Box Score,@,Philadelphia 76ers,L,,79,100,23,15,L 1,
39,Thu Jan 15 2009,7:30p EST,,Box Score,@,New Jersey Nets,W,,105,99,24,15,W 1,
40,Sat Jan 17 2009,7:00p EST,,Box Score,@,Charlotte Bobcats,L,OT,97,102,24,16,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Mon Jan 19 2009,7:00p EST,,Box Score,,Milwaukee Bucks,W,,102,85,25,16,W 1,
42,Wed Jan 21 2009,7:00p EST,,Box Score,,Cleveland Cavaliers,L,,98,104,25,17,L 1,
43,Sat Jan 24 2009,7:00p EST,,Box Score,,Washington Wizards,W,,100,87,26,17,W 1,
44,Mon Jan 26 2009,7:30p EST,,Box Score,@,Los Angeles Clippers,W,,113,88,27,17,W 2,
45,Wed Jan 28 2009,7:00p EST,,Box Score,,Charlotte Bobcats,W,,88,74,28,17,W 3,
46,Sat Jan 31 2009,7:00p EST,,Box Score,,Utah Jazz,W,,122,108,29,17,W 4,
47,Mon Feb 2 2009,7:00p EST,,Box Score,@,New Orleans Hornets,W,,97,89,30,17,W 5,
48,Wed Feb 4 2009,7:30p EST,,Box Score,@,Dallas Mavericks,L,,99,104,30,18,L 1,
49,Fri Feb 6 2009,7:00p EST,,Box Score,@,Oklahoma City Thunder,L,,93,102,30,19,L 2,
50,Sun Feb 8 2009,3:00p EST,,Box Score,,New York Knicks,W,,109,108,31,19,W 1,
51,Wed Feb 11 2009,7:00p EST,,Box Score,,Oklahoma City Thunder,W,,106,92,32,19,W 2,
52,Thu Feb 12 2009,7:30p EST,,Box Score,@,Golden State Warriors,L,,98,105,32,20,L 1,
53,Wed Feb 18 2009,7:00p EST,,Box Score,,Memphis Grizzlies,W,,94,90,33,20,W 1,
54,Fri Feb 20 2009,7:00p EST,,Box Score,,Atlanta Hawks,W,,108,98,34,20,W 2,
55,Sun Feb 22 2009,3:00p EST,,Box Score,,Los Angeles Clippers,W,,116,87,35,20,W 3,
56,Tue Feb 24 2009,7:30p EST,,Box Score,@,Houston Rockets,L,,94,98,35,21,L 1,
57,Wed Feb 25 2009,7:30p EST,,Box Score,@,San Antonio Spurs,L,,84,99,35,22,L 2,
58,Fri Feb 27 2009,7:00p EST,,Box Score,@,Minnesota Timberwolves,W,,102,82,36,22,W 1,
59,Sun Mar 1 2009,5:00p EST,,Box Score,,San Antonio Spurs,W,,102,84,37,22,W 2,
60,Wed Mar 4 2009,7:00p EST,,Box Score,,Indiana Pacers,W,,107,105,38,22,W 3,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Thu Mar 5 2009,8:30p EST,,Box Score,@,Denver Nuggets,L,,90,106,38,23,L 1,
62,Sat Mar 7 2009,7:00p EST,,Box Score,,Minnesota Timberwolves,W,,95,93,39,23,W 1,
63,Mon Mar 9 2009,7:00p EST,,Box Score,,Los Angeles Lakers,W,,111,94,40,23,W 2,
64,Wed Mar 11 2009,7:00p EST,,Box Score,,Dallas Mavericks,L,,89,93,40,24,L 1,
65,Fri Mar 13 2009,7:00p EST,,Box Score,,New Jersey Nets,W,,109,100,41,24,W 1,
66,Sun Mar 15 2009,1:00p EST,,Box Score,@,Atlanta Hawks,L,,80,98,41,25,L 1,
67,Mon Mar 16 2009,7:00p EST,,Box Score,@,Memphis Grizzlies,W,,103,92,42,25,W 1,
68,Wed Mar 18 2009,7:00p EST,,Box Score,@,Indiana Pacers,W,,95,85,43,25,W 2,
69,Thu Mar 19 2009,8:00p EST,,Box Score,@,Cleveland Cavaliers,L,OT,92,97,43,26,L 1,
70,Sat Mar 21 2009,7:30p EST,,Box Score,@,Milwaukee Bucks,W,,96,84,44,26,W 1,
71,Mon Mar 23 2009,7:00p EST,,Box Score,,Philadelphia 76ers,L,OT,108,114,44,27,L 1,
72,Thu Mar 26 2009,7:30p EST,,Box Score,,Phoenix Suns,W,,129,109,45,27,W 1,
73,Sat Mar 28 2009,7:00p EST,,Box Score,,Memphis Grizzlies,W,,86,66,46,27,W 2,
74,Tue Mar 31 2009,7:00p EST,,Box Score,,Utah Jazz,W,,125,104,47,27,W 3,
75,Fri Apr 3 2009,7:00p EST,,Box Score,@,Oklahoma City Thunder,W,,107,72,48,27,W 4,
76,Sun Apr 5 2009,6:00p EST,,Box Score,@,Houston Rockets,L,,88,102,48,28,L 1,
77,Tue Apr 7 2009,7:00p EST,,Box Score,@,Memphis Grizzlies,W,,96,93,49,28,W 1,
78,Wed Apr 8 2009,6:00p EST,,Box Score,@,San Antonio Spurs,W,,95,83,50,28,W 2,
79,Fri Apr 10 2009,7:00p EST,,Box Score,,Los Angeles Lakers,W,,106,98,51,28,W 3,
80,Sat Apr 11 2009,7:30p EST,,Box Score,@,Los Angeles Clippers,W,,87,72,52,28,W 4,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Mon Apr 13 2009,7:00p EST,,Box Score,,Oklahoma City Thunder,W,,113,83,53,28,W 5,
82,Wed Apr 15 2009,7:30p EST,,Box Score,,Denver Nuggets,W,,104,76,54,28,W 6,
