G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
73,Mon Mar 29 2010,7:00p EST,,Box Score,@,Utah Jazz,L,,98,103,26,47,L 2,
74,Wed Mar 31 2010,7:00p EST,,Box Score,@,Portland Trail Blazers,L,,90,118,26,48,L 3,
75,Fri Apr 2 2010,7:30p EST,,Box Score,@,Golden State Warriors,L,,117,128,26,49,L 4,
76,Sun Apr 4 2010,6:30p EST,,Box Score,@,Los Angeles Clippers,W,,113,107,27,49,W 1,
77,Tue Apr 6 2010,7:30p EST,,Box Score,,Boston Celtics,W,,104,101,28,49,W 2,
78,Wed Apr 7 2010,7:00p EST,,Box Score,@,Indiana Pacers,L,,105,113,28,50,L 1,
79,Fri Apr 9 2010,7:00p EST,,Box Score,@,Orlando Magic,L,,103,118,28,51,L 2,
80,Sun Apr 11 2010,6:00p EST,,Box Score,,Miami Heat,L,,98,111,28,52,L 3,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Mon Apr 12 2010,7:30p EST,,Box Score,,Washington Wizards,W,,114,103,29,52,W 1,
82,Wed Apr 14 2010,8:00p EST,,Box Score,@,Toronto Raptors,L,,113,131,29,53,L 1,
