G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
32,Fri Jan 1 2010,7:30p EST,,Box Score,,Sacramento Kings,W,,109,108,26,6,W 2,
33,Sun Jan 3 2010,6:30p EST,,Box Score,,Dallas Mavericks,W,,131,96,27,6,W 3,
34,Tue Jan 5 2010,7:30p EST,,Box Score,,Houston Rockets,W,,88,79,28,6,W 4,
35,Wed Jan 6 2010,7:30p EST,,Box Score,@,Los Angeles Clippers,L,,91,102,28,7,L 1,
36,Fri Jan 8 2010,7:00p EST,,Box Score,@,Portland Trail Blazers,L,,98,107,28,8,L 2,
37,Sun Jan 10 2010,6:30p EST,,Box Score,,Milwaukee Bucks,W,,95,77,29,8,W 1,
38,Tue Jan 12 2010,7:30p EST,,Box Score,@,San Antonio Spurs,L,,85,105,29,9,L 1,
39,Wed Jan 13 2010,7:30p EST,,Box Score,@,Dallas Mavericks,W,,100,95,30,9,W 1,
40,Fri Jan 15 2010,7:30p EST,,Box Score,,Los Angeles Clippers,W,,126,86,31,9,W 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Mon Jan 18 2010,7:30p EST,,Box Score,,Orlando Magic,W,,98,92,32,9,W 3,
42,Thu Jan 21 2010,8:00p EST,,Box Score,@,Cleveland Cavaliers,L,,87,93,32,10,L 1,
43,Fri Jan 22 2010,8:00p EST,,Box Score,@,New York Knicks,W,,115,105,33,10,W 1,
44,Sun Jan 24 2010,6:00p EST,,Box Score,@,Toronto Raptors,L,,105,106,33,11,L 1,
45,Tue Jan 26 2010,7:00p EST,,Box Score,@,Washington Wizards,W,,115,103,34,11,W 1,
46,Wed Jan 27 2010,7:00p EST,,Box Score,@,Indiana Pacers,W,,118,96,35,11,W 2,
47,Fri Jan 29 2010,7:00p EST,,Box Score,@,Philadelphia 76ers,W,,99,91,36,11,W 3,
48,Sun Jan 31 2010,3:30p EST,,Box Score,@,Boston Celtics,W,,90,89,37,11,W 4,
49,Mon Feb 1 2010,7:00p EST,,Box Score,@,Memphis Grizzlies,L,,93,95,37,12,L 1,
50,Wed Feb 3 2010,7:30p EST,,Box Score,,Charlotte Bobcats,W,,99,97,38,12,W 1,
51,Fri Feb 5 2010,7:30p EST,,Box Score,,Denver Nuggets,L,,113,126,38,13,L 1,
52,Sat Feb 6 2010,7:00p EST,,Box Score,@,Portland Trail Blazers,W,,99,82,39,13,W 1,
53,Mon Feb 8 2010,7:30p EST,,Box Score,,San Antonio Spurs,W,,101,89,40,13,W 2,
54,Wed Feb 10 2010,7:00p EST,,Box Score,@,Utah Jazz,W,,96,81,41,13,W 3,
55,Tue Feb 16 2010,7:30p EST,,Box Score,,Golden State Warriors,W,,104,94,42,13,W 4,
56,Thu Feb 18 2010,7:30p EST,,Box Score,,Boston Celtics,L,,86,87,42,14,L 1,
57,Tue Feb 23 2010,7:00p EST,,Box Score,@,Memphis Grizzlies,W,,99,98,43,14,W 1,
58,Wed Feb 24 2010,8:00p EST,,Box Score,@,Dallas Mavericks,L,,96,101,43,15,L 1,
59,Fri Feb 26 2010,7:30p EST,,Box Score,,Philadelphia 76ers,W,,99,90,44,15,W 1,
60,Sun Feb 28 2010,12:30p EST,,Box Score,,Denver Nuggets,W,,95,89,45,15,W 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Tue Mar 2 2010,7:30p EST,,Box Score,,Indiana Pacers,W,,122,99,46,15,W 3,
62,Thu Mar 4 2010,8:00p EST,,Box Score,@,Miami Heat,L,OT,111,114,46,16,L 1,
63,Fri Mar 5 2010,7:00p EST,,Box Score,@,Charlotte Bobcats,L,,83,98,46,17,L 2,
64,Sun Mar 7 2010,2:30p EST,,Box Score,@,Orlando Magic,L,,94,96,46,18,L 3,
65,Tue Mar 9 2010,7:30p EST,,Box Score,,Toronto Raptors,W,,109,107,47,18,W 1,
66,Fri Mar 12 2010,7:00p EST,,Box Score,@,Phoenix Suns,W,,102,96,48,18,W 2,
67,Mon Mar 15 2010,7:30p EST,,Box Score,@,Golden State Warriors,W,,124,121,49,18,W 3,
68,Tue Mar 16 2010,7:00p EST,,Box Score,@,Sacramento Kings,W,,106,99,50,18,W 4,
69,Fri Mar 19 2010,7:30p EST,,Box Score,,Minnesota Timberwolves,W,,104,96,51,18,W 5,
70,Sun Mar 21 2010,6:30p EST,,Box Score,,Washington Wizards,W,,99,92,52,18,W 6,
71,Wed Mar 24 2010,8:30p EST,,Box Score,@,San Antonio Spurs,W,,92,83,53,18,W 7,
72,Fri Mar 26 2010,7:00p EST,,Box Score,@,Oklahoma City Thunder,L,,75,91,53,19,L 1,
73,Sat Mar 27 2010,7:30p EST,,Box Score,@,Houston Rockets,W,,109,101,54,19,W 1,
74,Mon Mar 29 2010,7:00p EST,,Box Score,@,New Orleans Hornets,L,,100,108,54,20,L 1,
75,Wed Mar 31 2010,7:00p EST,,Box Score,@,Atlanta Hawks,L,,92,109,54,21,L 2,
76,Fri Apr 2 2010,7:30p EST,,Box Score,,Utah Jazz,W,,106,92,55,21,W 1,
77,Sun Apr 4 2010,12:30p EST,,Box Score,,San Antonio Spurs,L,,81,100,55,22,L 1,
78,Thu Apr 8 2010,8:30p EST,,Box Score,@,Denver Nuggets,L,,96,98,55,23,L 2,
79,Fri Apr 9 2010,7:00p EST,,Box Score,@,Minnesota Timberwolves,W,,97,88,56,23,W 1,
80,Sun Apr 11 2010,12:30p EST,,Box Score,,Portland Trail Blazers,L,,88,91,56,24,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Tue Apr 13 2010,7:30p EST,,Box Score,,Sacramento Kings,W,,106,100,57,24,W 1,
82,Wed Apr 14 2010,7:30p EST,,Box Score,@,Los Angeles Clippers,L,,91,107,57,25,L 1,
