G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
73,Sun Mar 30 2008,6:00p EST,,Box Score,@,Golden State Warriors,L,,104,114,45,28,L 2,
74,Mon Mar 31 2008,7:30p EST,,Box Score,@,Los Angeles Clippers,W,,93,86,46,28,W 1,
75,Wed Apr 2 2008,8:30p EST,,Box Score,,Golden State Warriors,W,,111,86,47,28,W 2,
76,Fri Apr 4 2008,7:30p EST,,Box Score,@,Los Angeles Lakers,L,,108,112,47,29,L 1,
77,Sun Apr 6 2008,12:30p EST,,Box Score,@,Phoenix Suns,W,,105,98,48,29,W 1,
78,Tue Apr 8 2008,7:30p EST,,Box Score,,Seattle SuperSonics,W,,99,83,49,29,W 2,
79,Thu Apr 10 2008,7:30p EST,,Box Score,,Utah Jazz,W,,97,94,50,29,W 3,
80,Sat Apr 12 2008,7:00p EST,,Box Score,@,Portland Trail Blazers,L,,105,108,50,30,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Sun Apr 13 2008,6:00p EST,,Box Score,@,Seattle SuperSonics,L,,95,99,50,31,L 2,
82,Wed Apr 16 2008,7:30p EST,,Box Score,,New Orleans Hornets,W,,111,98,51,31,W 1,
