G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
32,Fri Jan 4 2008,7:30p EST,,Box Score,@,Boston Celtics,L,,96,100,9,23,L 1,
33,Sun Jan 6 2008,3:00p EST,,Box Score,,Miami Heat,W,,101,94,10,23,W 1,
34,Tue Jan 8 2008,7:00p EST,,Box Score,,Los Angeles Lakers,L,,101,117,10,24,L 1,
35,Thu Jan 10 2008,7:00p EST,,Box Score,@,Sacramento Kings,L,,113,116,10,25,L 2,
36,Fri Jan 11 2008,7:30p EST,,Box Score,@,Golden State Warriors,L,,104,116,10,26,L 3,
37,Sun Jan 13 2008,6:30p EST,,Box Score,@,Los Angeles Lakers,L,,99,100,10,27,L 4,
38,Tue Jan 15 2008,7:00p EST,,Box Score,,Cleveland Cavaliers,L,OT,124,132,10,28,L 5,
39,Fri Jan 18 2008,7:00p EST,,Box Score,,Seattle SuperSonics,W,,124,100,11,28,W 1,
40,Sat Jan 19 2008,7:00p EST,,Box Score,@,Charlotte Bobcats,L,,87,105,11,29,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Mon Jan 21 2008,4:30p EST,,Box Score,,Chicago Bulls,W,,104,90,12,29,W 1,
42,Wed Jan 23 2008,7:00p EST,,Box Score,,Orlando Magic,L,,85,112,12,30,L 1,
43,Fri Jan 25 2008,7:00p EST,,Box Score,@,Washington Wizards,L,,93,104,12,31,L 2,
44,Sat Jan 26 2008,7:00p EST,,Box Score,,Los Angeles Clippers,W,OT,125,120,13,31,W 1,
45,Mon Jan 28 2008,7:00p EST,,Box Score,,Dallas Mavericks,L,,84,103,13,32,L 1,
46,Wed Jan 30 2008,7:00p EST,,Box Score,,Denver Nuggets,L,,102,106,13,33,L 2,
47,Sat Feb 2 2008,7:00p EST,,Box Score,,Utah Jazz,L,,91,110,13,34,L 3,
48,Tue Feb 5 2008,7:00p EST,,Box Score,,Milwaukee Bucks,L,,97,102,13,35,L 4,
49,Fri Feb 8 2008,7:30p EST,,Box Score,@,Dallas Mavericks,L,,81,92,13,36,L 5,
50,Sat Feb 9 2008,7:00p EST,,Box Score,@,New Orleans Hornets,L,,99,112,13,37,L 6,
51,Tue Feb 12 2008,7:00p EST,,Box Score,,Sacramento Kings,W,,107,94,14,37,W 1,
52,Wed Feb 13 2008,7:00p EST,,Box Score,@,Philadelphia 76ers,L,,88,102,14,38,L 1,
53,Tue Feb 19 2008,7:00p EST,,Box Score,@,Seattle SuperSonics,L,,101,108,14,39,L 2,
54,Wed Feb 20 2008,7:30p EST,,Box Score,@,Los Angeles Clippers,L,,86,100,14,40,L 3,
55,Fri Feb 22 2008,7:00p EST,,Box Score,,Dallas Mavericks,L,,83,98,14,41,L 4,
56,Sun Feb 24 2008,6:00p EST,,Box Score,@,Cleveland Cavaliers,L,,89,109,14,42,L 5,
57,Tue Feb 26 2008,7:00p EST,,Box Score,,Phoenix Suns,L,,113,127,14,43,L 6,
58,Fri Feb 29 2008,7:30p EST,,Box Score,@,Houston Rockets,L,,95,116,14,44,L 7,
59,Sat Mar 1 2008,7:00p EST,,Box Score,,Utah Jazz,L,,92,113,14,45,L 8,
60,Tue Mar 4 2008,7:30p EST,,Box Score,@,Chicago Bulls,L,,97,112,14,46,L 9,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Wed Mar 5 2008,7:00p EST,,Box Score,,New Jersey Nets,W,,100,93,15,46,W 1,
62,Sat Mar 8 2008,7:00p EST,,Box Score,,Boston Celtics,L,,89,119,15,47,L 1,
63,Tue Mar 11 2008,7:00p EST,,Box Score,@,Phoenix Suns,L,,111,132,15,48,L 2,
64,Wed Mar 12 2008,7:00p EST,,Box Score,@,Denver Nuggets,L,,86,108,15,49,L 3,
65,Sat Mar 15 2008,7:30p EST,,Box Score,@,Golden State Warriors,L,,107,110,15,50,L 4,
66,Mon Mar 17 2008,7:00p EST,,Box Score,,Charlotte Bobcats,W,,98,80,16,50,W 1,
67,Wed Mar 19 2008,7:00p EST,,Box Score,@,Minnesota Timberwolves,L,,94,98,16,51,L 1,
68,Fri Mar 21 2008,7:30p EST,,Box Score,@,New York Knicks,W,,120,106,17,51,W 1,
69,Sat Mar 22 2008,7:00p EST,,Box Score,,Sacramento Kings,W,,117,111,18,51,W 2,
70,Mon Mar 24 2008,7:00p EST,,Box Score,,Denver Nuggets,L,,106,120,18,52,L 1,
71,Wed Mar 26 2008,7:00p EST,,Box Score,@,Sacramento Kings,L,OT,106,107,18,53,L 2,
72,Fri Mar 28 2008,7:30p EST,,Box Score,@,Los Angeles Lakers,W,,114,111,19,53,W 1,
73,Sat Mar 29 2008,7:30p EST,,Box Score,@,Los Angeles Clippers,L,,97,110,19,54,L 1,
74,Mon Mar 31 2008,7:00p EST,,Box Score,,Atlanta Hawks,L,,99,116,19,55,L 2,
75,Wed Apr 2 2008,7:00p EST,,Box Score,,New York Knicks,W,,130,114,20,55,W 1,
76,Fri Apr 4 2008,7:00p EST,,Box Score,,Golden State Warriors,L,,86,117,20,56,L 1,
77,Sun Apr 6 2008,5:30p EST,,Box Score,@,Minnesota Timberwolves,W,,113,101,21,56,W 1,
78,Tue Apr 8 2008,7:00p EST,,Box Score,,Phoenix Suns,L,,113,127,21,57,L 1,
79,Fri Apr 11 2008,7:30p EST,,Box Score,@,Miami Heat,W,,96,91,22,57,W 1,
80,Sat Apr 12 2008,7:00p EST,,Box Score,,Minnesota Timberwolves,L,,105,114,22,58,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Tue Apr 15 2008,7:00p EST,,Box Score,@,Portland Trail Blazers,L,,91,113,22,59,L 2,
82,Wed Apr 16 2008,7:00p EST,,Box Score,@,Denver Nuggets,L,,111,120,22,60,L 3,
