G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
35,Fri Jan 3 2014,,,Box Score,@,Dallas Mavericks,W,,119,112,23,12,W 2,
36,Sat Jan 4 2014,,,Box Score,@,San Antonio Spurs,L,,92,116,23,13,L 1,
37,Mon Jan 6 2014,,,Box Score,,Orlando Magic,W,,101,81,24,13,W 1,
38,Wed Jan 8 2014,,,Box Score,,Boston Celtics,W,,111,105,25,13,W 2,
39,Fri Jan 10 2014,,,Box Score,,Los Angeles Lakers,W,,123,87,26,13,W 3,
40,Wed Jan 15 2014,,,Box Score,,Dallas Mavericks,W,,129,127,27,13,W 4,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Fri Jan 17 2014,,,Box Score,@,New York Knicks,W,,109,95,28,13,W 5,
42,Sat Jan 18 2014,,,Box Score,@,Indiana Pacers,L,,92,106,28,14,L 1,
43,Mon Jan 20 2014,,,Box Score,@,Detroit Pistons,W,,112,103,29,14,W 1,
44,Wed Jan 22 2014,,,Box Score,@,Charlotte Bobcats,L,,91,95,29,15,L 1,
45,Fri Jan 24 2014,,,Box Score,@,Chicago Bulls,W,,112,95,30,15,W 1,
46,Sat Jan 25 2014,,,Box Score,@,Toronto Raptors,W,,126,118,31,15,W 2,
47,Mon Jan 27 2014,,,Box Score,@,Milwaukee Bucks,W,,114,86,32,15,W 3,
48,Wed Jan 29 2014,,,Box Score,,Washington Wizards,W,,110,103,33,15,W 4,
49,Thu Jan 30 2014,,,Box Score,@,Golden State Warriors,L,,92,111,33,16,L 1,
50,Sat Feb 1 2014,,,Box Score,,Utah Jazz,W,,102,87,34,16,W 1,
51,Mon Feb 3 2014,,,Box Score,@,Denver Nuggets,L,,115,116,34,17,L 1,
52,Wed Feb 5 2014,,,Box Score,,Miami Heat,L,,112,116,34,18,L 2,
53,Fri Feb 7 2014,,,Box Score,,Toronto Raptors,W,,118,105,35,18,W 1,
54,Sun Feb 9 2014,,,Box Score,,Philadelphia 76ers,W,,123,78,36,18,W 2,
55,Wed Feb 12 2014,,,Box Score,,Portland Trail Blazers,W,,122,117,37,18,W 3,
56,Tue Feb 18 2014,,,Box Score,,San Antonio Spurs,L,,103,113,37,19,L 1,
57,Fri Feb 21 2014,,,Box Score,@,Memphis Grizzlies,L,,96,102,37,20,L 2,
58,Sun Feb 23 2014,,,Box Score,@,Oklahoma City Thunder,W,,125,117,38,20,W 1,
59,Mon Feb 24 2014,,,Box Score,@,New Orleans Pelicans,W,,123,110,39,20,W 2,
60,Wed Feb 26 2014,,,Box Score,,Houston Rockets,W,,101,93,40,20,W 3,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Sat Mar 1 2014,,,Box Score,,New Orleans Pelicans,W,,108,76,41,20,W 4,
62,Tue Mar 4 2014,,,Box Score,@,Phoenix Suns,W,,104,96,42,20,W 5,
63,Thu Mar 6 2014,,,Box Score,@,Los Angeles Lakers,W,,142,94,43,20,W 6,
64,Sat Mar 8 2014,,,Box Score,,Atlanta Hawks,W,,109,108,44,20,W 7,
65,Mon Mar 10 2014,,,Box Score,,Phoenix Suns,W,,112,105,45,20,W 8,
66,Wed Mar 12 2014,,,Box Score,,Golden State Warriors,W,,111,98,46,20,W 9,
67,Fri Mar 14 2014,,,Box Score,@,Utah Jazz,W,,96,87,47,20,W 10,
68,Sun Mar 16 2014,,,Box Score,,Cleveland Cavaliers,W,,102,80,48,20,W 11,
69,Mon Mar 17 2014,,,Box Score,@,Denver Nuggets,L,,100,110,48,21,L 1,
70,Sat Mar 22 2014,,,Box Score,,Detroit Pistons,W,,112,103,49,21,W 1,
71,Mon Mar 24 2014,,,Box Score,,Milwaukee Bucks,W,,106,98,50,21,W 2,
72,Wed Mar 26 2014,,,Box Score,@,New Orleans Pelicans,L,,96,98,50,22,L 1,
73,Thu Mar 27 2014,,,Box Score,@,Dallas Mavericks,W,,109,103,51,22,W 1,
74,Sat Mar 29 2014,,,Box Score,@,Houston Rockets,W,,118,107,52,22,W 2,
75,Mon Mar 31 2014,,,Box Score,@,Minnesota Timberwolves,W,,114,104,53,22,W 3,
76,Wed Apr 2 2014,,,Box Score,@,Phoenix Suns,W,,112,108,54,22,W 4,
77,Thu Apr 3 2014,,,Box Score,,Dallas Mavericks,L,,107,113,54,23,L 1,
78,Sun Apr 6 2014,,,Box Score,,Los Angeles Lakers,W,,120,97,55,23,W 1,
79,Wed Apr 9 2014,,,Box Score,,Oklahoma City Thunder,L,,101,107,55,24,L 1,
80,Sat Apr 12 2014,,,Box Score,,Sacramento Kings,W,,117,101,56,24,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Tue Apr 15 2014,,,Box Score,,Denver Nuggets,W,,117,105,57,24,W 2,
82,Wed Apr 16 2014,,,Box Score,@,Portland Trail Blazers,L,,104,110,57,25,L 1,
