G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
56,Sat Feb 21 2009,7:00p EST,,Box Score,,New Orleans Hornets,W,,102,88,33,23,W 4,
57,Mon Feb 23 2009,7:00p EST,,Box Score,,Atlanta Hawks,W,,108,89,34,23,W 5,
58,Wed Feb 25 2009,7:00p EST,,Box Score,@,Minnesota Timberwolves,W,,120,103,35,23,W 6,
59,Sat Feb 28 2009,7:00p EST,,Box Score,,Sacramento Kings,W,,102,89,36,23,W 7,
60,Sun Mar 1 2009,6:00p EST,,Box Score,@,Golden State Warriors,W,,112,104,37,23,W 8,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Wed Mar 4 2009,7:00p EST,,Box Score,,Houston Rockets,W,,101,94,38,23,W 9,
62,Fri Mar 6 2009,8:30p EST,,Box Score,,Denver Nuggets,W,,97,91,39,23,W 10,
63,Sun Mar 8 2009,12:30p EST,,Box Score,@,Toronto Raptors,W,,109,101,40,23,W 11,
64,Tue Mar 10 2009,7:00p EST,,Box Score,@,Indiana Pacers,W,,112,100,41,23,W 12,
65,Wed Mar 11 2009,7:00p EST,,Box Score,@,Atlanta Hawks,L,,93,100,41,24,L 1,
66,Sat Mar 14 2009,1:00p EST,,Box Score,@,Miami Heat,L,3OT,129,140,41,25,L 2,
67,Sun Mar 15 2009,6:00p EST,,Box Score,@,Orlando Magic,L,,87,105,41,26,L 3,
68,Tue Mar 17 2009,7:00p EST,,Box Score,,Washington Wizards,W,,103,88,42,26,W 1,
69,Fri Mar 20 2009,7:00p EST,,Box Score,@,Oklahoma City Thunder,W,,101,94,43,26,W 2,
70,Tue Mar 24 2009,8:30p EST,,Box Score,,Houston Rockets,W,,99,86,44,26,W 3,
71,Wed Mar 25 2009,7:30p EST,,Box Score,@,Phoenix Suns,L,,114,118,44,27,L 1,
72,Sat Mar 28 2009,7:00p EST,,Box Score,,Phoenix Suns,W,OT,104,99,45,27,W 1,
73,Mon Mar 30 2009,7:00p EST,,Box Score,,New York Knicks,W,,112,104,46,27,W 2,
74,Tue Mar 31 2009,7:00p EST,,Box Score,@,Portland Trail Blazers,L,,104,125,46,28,L 1,
75,Thu Apr 2 2009,8:30p EST,,Box Score,@,Denver Nuggets,L,,104,114,46,29,L 2,
76,Fri Apr 3 2009,7:00p EST,,Box Score,,Minnesota Timberwolves,L,,102,103,46,30,L 3,
77,Sun Apr 5 2009,6:00p EST,,Box Score,@,New Orleans Hornets,W,,108,94,47,30,W 1,
78,Wed Apr 8 2009,8:30p EST,,Box Score,@,Dallas Mavericks,L,,101,130,47,31,L 1,
79,Fri Apr 10 2009,7:30p EST,,Box Score,@,San Antonio Spurs,L,,99,105,47,32,L 2,
80,Sat Apr 11 2009,7:00p EST,,Box Score,,Golden State Warriors,L,,108,118,47,33,L 3,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Mon Apr 13 2009,7:00p EST,,Box Score,,Los Angeles Clippers,W,,106,85,48,33,W 1,
82,Tue Apr 14 2009,7:30p EST,,Box Score,@,Los Angeles Lakers,L,,112,125,48,34,L 1,
