G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
25,Tue Dec 14 2010,7:00p EST,,Box Score,@,Washington Wizards,W,,103,89,18,7,W 2,
26,Wed Dec 15 2010,7:00p EST,,Box Score,@,Indiana Pacers,W,,109,94,19,7,W 3,
27,Fri Dec 17 2010,7:00p EST,,Box Score,@,Philadelphia 76ers,W,,93,81,20,7,W 4,
28,Sun Dec 19 2010,1:00p EST,,Box Score,@,Toronto Raptors,W,,120,110,21,7,W 5,
29,Tue Dec 21 2010,7:30p EST,,Box Score,,Milwaukee Bucks,L,,79,98,21,8,L 1,
30,Sat Dec 25 2010,2:00p EST,,Box Score,,Miami Heat,L,,80,96,21,9,L 2,
31,Tue Dec 28 2010,7:30p EST,,Box Score,@,San Antonio Spurs,L,,82,97,21,10,L 3,
32,Wed Dec 29 2010,7:00p EST,,Box Score,@,New Orleans Hornets,W,,103,88,22,10,W 1,
33,Fri Dec 31 2010,7:30p EST,,Box Score,,Philadelphia 76ers,W,,102,98,23,10,W 2,
34,Sun Jan 2 2011,6:30p EST,,Box Score,,Memphis Grizzlies,L,,85,104,23,11,L 1,
35,Tue Jan 4 2011,7:30p EST,,Box Score,,Detroit Pistons,W,,108,83,24,11,W 1,
36,Wed Jan 5 2011,8:30p EST,,Box Score,@,Phoenix Suns,W,,99,95,25,11,W 2,
37,Fri Jan 7 2011,7:30p EST,,Box Score,,New Orleans Hornets,W,,101,97,26,11,W 3,
38,Sun Jan 9 2011,6:30p EST,,Box Score,,New York Knicks,W,,109,87,27,11,W 4,
39,Tue Jan 11 2011,7:30p EST,,Box Score,,Cleveland Cavaliers,W,,112,57,28,11,W 5,
40,Wed Jan 12 2011,7:30p EST,,Box Score,@,Golden State Warriors,W,,115,110,29,11,W 6,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Fri Jan 14 2011,7:30p EST,,Box Score,,New Jersey Nets,W,,100,88,30,11,W 7,
42,Sun Jan 16 2011,12:30p EST,,Box Score,@,Los Angeles Clippers,L,,92,99,30,12,L 1,
43,Mon Jan 17 2011,7:30p EST,,Box Score,,Oklahoma City Thunder,W,,101,94,31,12,W 1,
44,Wed Jan 19 2011,8:00p EST,,Box Score,@,Dallas Mavericks,L,,100,109,31,13,L 1,
45,Fri Jan 21 2011,8:30p EST,,Box Score,@,Denver Nuggets,W,,107,97,32,13,W 1,
46,Tue Jan 25 2011,7:30p EST,,Box Score,,Utah Jazz,W,,120,91,33,13,W 2,
47,Fri Jan 28 2011,7:30p EST,,Box Score,,Sacramento Kings,L,,95,100,33,14,L 1,
48,Sun Jan 30 2011,12:30p EST,,Box Score,,Boston Celtics,L,,96,109,33,15,L 2,
49,Tue Feb 1 2011,7:30p EST,,Box Score,,Houston Rockets,W,OT,114,106,34,15,W 1,
50,Thu Feb 3 2011,7:30p EST,,Box Score,,San Antonio Spurs,L,,88,89,34,16,L 1,
51,Sat Feb 5 2011,7:00p EST,,Box Score,@,New Orleans Hornets,W,,101,95,35,16,W 1,
52,Mon Feb 7 2011,7:00p EST,,Box Score,@,Memphis Grizzlies,W,,93,84,36,16,W 2,
53,Thu Feb 10 2011,8:00p EST,,Box Score,@,Boston Celtics,W,,92,86,37,16,W 3,
54,Fri Feb 11 2011,8:00p EST,,Box Score,@,New York Knicks,W,,113,96,38,16,W 4,
55,Sun Feb 13 2011,3:30p EST,,Box Score,@,Orlando Magic,L,,75,89,38,17,L 1,
56,Mon Feb 14 2011,7:00p EST,,Box Score,@,Charlotte Bobcats,L,,89,109,38,18,L 2,
57,Wed Feb 16 2011,7:30p EST,,Box Score,@,Cleveland Cavaliers,L,,99,104,38,19,L 3,
58,Tue Feb 22 2011,7:30p EST,,Box Score,,Atlanta Hawks,W,,104,80,39,19,W 1,
59,Wed Feb 23 2011,7:30p EST,,Box Score,@,Portland Trail Blazers,W,OT,106,101,40,19,W 2,
60,Fri Feb 25 2011,7:30p EST,,Box Score,,Los Angeles Clippers,W,,108,95,41,19,W 3,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Sun Feb 27 2011,1:30p EST,,Box Score,@,Oklahoma City Thunder,W,,90,87,42,19,W 4,
62,Tue Mar 1 2011,7:00p EST,,Box Score,@,Minnesota Timberwolves,W,,90,79,43,19,W 5,
63,Fri Mar 4 2011,7:30p EST,,Box Score,,Charlotte Bobcats,W,,92,84,44,19,W 6,
64,Sun Mar 6 2011,2:30p EST,,Box Score,@,San Antonio Spurs,W,,99,83,45,19,W 7,
65,Tue Mar 8 2011,7:00p EST,,Box Score,@,Atlanta Hawks,W,,101,87,46,19,W 8,
66,Thu Mar 10 2011,7:00p EST,,Box Score,@,Miami Heat,L,,88,94,46,20,L 1,
67,Sat Mar 12 2011,8:00p EST,,Box Score,@,Dallas Mavericks,W,,96,91,47,20,W 1,
68,Mon Mar 14 2011,7:30p EST,,Box Score,,Orlando Magic,W,,97,84,48,20,W 2,
69,Fri Mar 18 2011,7:30p EST,,Box Score,,Minnesota Timberwolves,W,,106,98,49,20,W 3,
70,Sun Mar 20 2011,6:30p EST,,Box Score,,Portland Trail Blazers,W,,84,80,50,20,W 4,
71,Tue Mar 22 2011,7:30p EST,,Box Score,,Phoenix Suns,W,3OT,139,137,51,20,W 5,
72,Fri Mar 25 2011,7:30p EST,,Box Score,,Los Angeles Clippers,W,,112,104,52,20,W 6,
73,Sun Mar 27 2011,6:30p EST,,Box Score,,New Orleans Hornets,W,,102,84,53,20,W 7,
74,Thu Mar 31 2011,7:30p EST,,Box Score,,Dallas Mavericks,W,,110,82,54,20,W 8,
75,Fri Apr 1 2011,8:30p EST,,Box Score,@,Utah Jazz,W,,96,85,55,20,W 9,
76,Sun Apr 3 2011,12:30p EST,,Box Score,,Denver Nuggets,L,,90,95,55,21,L 1,
77,Tue Apr 5 2011,7:30p EST,,Box Score,,Utah Jazz,L,,85,86,55,22,L 2,
78,Wed Apr 6 2011,7:30p EST,,Box Score,@,Golden State Warriors,L,,87,95,55,23,L 3,
79,Fri Apr 8 2011,7:00p EST,,Box Score,@,Portland Trail Blazers,L,,86,93,55,24,L 4,
80,Sun Apr 10 2011,6:30p EST,,Box Score,,Oklahoma City Thunder,L,,106,120,55,25,L 5,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Tue Apr 12 2011,7:30p EST,,Box Score,,San Antonio Spurs,W,,102,93,56,25,W 1,
82,Wed Apr 13 2011,7:30p EST,,Box Score,@,Sacramento Kings,W,OT,116,108,57,25,W 2,
