G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Sat Dec 4 2010,7:30p EST,,Box Score,,Atlanta Hawks,W,,89,77,13,8,W 4,
22,Mon Dec 6 2010,7:00p EST,,Box Score,@,Milwaukee Bucks,W,,88,78,14,8,W 5,
23,Wed Dec 8 2010,7:00p EST,,Box Score,@,Utah Jazz,W,,111,98,15,8,W 6,
24,Fri Dec 10 2010,7:30p EST,,Box Score,@,Golden State Warriors,W,,106,84,16,8,W 7,
25,Sat Dec 11 2010,7:00p EST,,Box Score,@,Sacramento Kings,W,,104,83,17,8,W 8,
26,Mon Dec 13 2010,7:30p EST,,Box Score,,New Orleans Hornets,W,,96,84,18,8,W 9,
27,Wed Dec 15 2010,7:30p EST,,Box Score,,Cleveland Cavaliers,W,,101,95,19,8,W 10,
28,Fri Dec 17 2010,7:00p EST,,Box Score,@,New York Knicks,W,,113,91,20,8,W 11,
29,Sat Dec 18 2010,7:00p EST,,Box Score,@,Washington Wizards,W,,95,94,21,8,W 12,
30,Mon Dec 20 2010,7:30p EST,,Box Score,,Dallas Mavericks,L,,96,98,21,9,L 1,
31,Thu Dec 23 2010,8:30p EST,,Box Score,@,Phoenix Suns,W,,95,83,22,9,W 1,
32,Sat Dec 25 2010,2:00p EST,,Box Score,@,Los Angeles Lakers,W,,96,80,23,9,W 2,
33,Tue Dec 28 2010,7:30p EST,,Box Score,,New York Knicks,W,,106,98,24,9,W 3,
34,Wed Dec 29 2010,7:30p EST,,Box Score,@,Houston Rockets,W,,125,119,25,9,W 4,
35,Sat Jan 1 2011,7:30p EST,,Box Score,,Golden State Warriors,W,,114,107,26,9,W 5,
36,Mon Jan 3 2011,7:00p EST,,Box Score,@,Charlotte Bobcats,W,,96,82,27,9,W 6,
37,Tue Jan 4 2011,7:30p EST,,Box Score,,Milwaukee Bucks,W,,101,89,28,9,W 7,
38,Fri Jan 7 2011,7:30p EST,,Box Score,@,Milwaukee Bucks,W,OT,101,95,29,9,W 8,
39,Sun Jan 9 2011,6:00p EST,,Box Score,@,Portland Trail Blazers,W,OT,107,100,30,9,W 9,
40,Wed Jan 12 2011,7:30p EST,,Box Score,@,Los Angeles Clippers,L,,105,111,30,10,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Thu Jan 13 2011,8:30p EST,,Box Score,@,Denver Nuggets,L,,102,130,30,11,L 2,
42,Sat Jan 15 2011,7:00p EST,,Box Score,@,Chicago Bulls,L,,96,99,30,12,L 3,
43,Tue Jan 18 2011,7:30p EST,,Box Score,,Atlanta Hawks,L,OT,89,93,30,13,L 4,
44,Sat Jan 22 2011,7:30p EST,,Box Score,,Toronto Raptors,W,,120,103,31,13,W 1,
45,Thu Jan 27 2011,8:00p EST,,Box Score,@,New York Knicks,L,,88,93,31,14,L 1,
46,Fri Jan 28 2011,7:30p EST,,Box Score,,Detroit Pistons,W,,88,87,32,14,W 1,
47,Sun Jan 30 2011,12:00p EST,,Box Score,@,Oklahoma City Thunder,W,,108,103,33,14,W 2,
48,Mon Jan 31 2011,7:30p EST,,Box Score,,Cleveland Cavaliers,W,,117,90,34,14,W 3,
49,Thu Feb 3 2011,8:00p EST,,Box Score,@,Orlando Magic,W,,104,100,35,14,W 4,
50,Fri Feb 4 2011,7:00p EST,,Box Score,@,Charlotte Bobcats,W,,109,97,36,14,W 5,
51,Sun Feb 6 2011,12:00p EST,,Box Score,,Los Angeles Clippers,W,,97,79,37,14,W 6,
52,Tue Feb 8 2011,7:30p EST,,Box Score,,Indiana Pacers,W,,117,112,38,14,W 7,
53,Fri Feb 11 2011,7:30p EST,,Box Score,@,Detroit Pistons,W,,106,92,39,14,W 8,
54,Sun Feb 13 2011,1:00p EST,,Box Score,@,Boston Celtics,L,,82,85,39,15,L 1,
55,Tue Feb 15 2011,7:00p EST,,Box Score,@,Indiana Pacers,W,,110,103,40,15,W 1,
56,Wed Feb 16 2011,7:00p EST,,Box Score,@,Toronto Raptors,W,,103,95,41,15,W 2,
57,Tue Feb 22 2011,7:30p EST,,Box Score,,Sacramento Kings,W,,117,97,42,15,W 3,
58,Thu Feb 24 2011,7:00p EST,,Box Score,@,Chicago Bulls,L,,89,93,42,16,L 1,
59,Fri Feb 25 2011,7:30p EST,,Box Score,,Washington Wizards,W,,121,113,43,16,W 1,
60,Sun Feb 27 2011,8:00p EST,,Box Score,,New York Knicks,L,,86,91,43,17,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Thu Mar 3 2011,8:00p EST,,Box Score,,Orlando Magic,L,,96,99,43,18,L 2,
62,Fri Mar 4 2011,8:30p EST,,Box Score,@,San Antonio Spurs,L,,95,125,43,19,L 3,
63,Sun Mar 6 2011,1:00p EST,,Box Score,,Chicago Bulls,L,,86,87,43,20,L 4,
64,Tue Mar 8 2011,7:30p EST,,Box Score,,Portland Trail Blazers,L,,96,105,43,21,L 5,
65,Thu Mar 10 2011,7:00p EST,,Box Score,,Los Angeles Lakers,W,,94,88,44,21,W 1,
66,Sat Mar 12 2011,3:30p EST,,Box Score,,Memphis Grizzlies,W,,118,85,45,21,W 2,
67,Mon Mar 14 2011,8:00p EST,,Box Score,,San Antonio Spurs,W,,110,80,46,21,W 3,
68,Wed Mar 16 2011,8:00p EST,,Box Score,,Oklahoma City Thunder,L,,85,96,46,22,L 1,
69,Fri Mar 18 2011,7:30p EST,,Box Score,@,Atlanta Hawks,W,,106,85,47,22,W 1,
70,Sat Mar 19 2011,7:30p EST,,Box Score,,Denver Nuggets,W,,103,98,48,22,W 2,
71,Wed Mar 23 2011,7:30p EST,,Box Score,@,Detroit Pistons,W,,100,94,49,22,W 3,
72,Fri Mar 25 2011,7:30p EST,,Box Score,,Philadelphia 76ers,W,,111,99,50,22,W 4,
73,Sun Mar 27 2011,6:00p EST,,Box Score,,Houston Rockets,W,,125,119,51,22,W 5,
74,Tue Mar 29 2011,7:00p EST,,Box Score,@,Cleveland Cavaliers,L,,90,102,51,23,L 1,
75,Wed Mar 30 2011,7:00p EST,,Box Score,@,Washington Wizards,W,,123,107,52,23,W 1,
76,Fri Apr 1 2011,7:00p EST,,Box Score,@,Minnesota Timberwolves,W,,111,92,53,23,W 2,
77,Sun Apr 3 2011,6:00p EST,,Box Score,@,New Jersey Nets,W,,108,94,54,23,W 3,
78,Wed Apr 6 2011,8:00p EST,,Box Score,,Milwaukee Bucks,L,,85,90,54,24,L 1,
79,Fri Apr 8 2011,7:30p EST,,Box Score,,Charlotte Bobcats,W,,112,103,55,24,W 1,
80,Sun Apr 10 2011,3:30p EST,,Box Score,,Boston Celtics,W,,100,77,56,24,W 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Mon Apr 11 2011,7:00p EST,,Box Score,@,Atlanta Hawks,W,,98,90,57,24,W 3,
82,Wed Apr 13 2011,8:00p EST,,Box Score,@,Toronto Raptors,W,,97,79,58,24,W 4,
