G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
67,Mon Mar 14 2011,7:00p EST,,Box Score,@,New Orleans Hornets,W,,114,103,40,27,W 3,
68,Wed Mar 16 2011,7:00p EST,,Box Score,@,Atlanta Hawks,W,,102,87,41,27,W 4,
69,Fri Mar 18 2011,7:00p EST,,Box Score,@,Orlando Magic,L,,82,85,41,28,L 1,
70,Sat Mar 19 2011,7:30p EST,,Box Score,@,Miami Heat,L,,98,103,41,29,L 2,
71,Mon Mar 21 2011,7:00p EST,,Box Score,,Toronto Raptors,W,,123,90,42,29,W 1,
72,Wed Mar 23 2011,8:30p EST,,Box Score,,San Antonio Spurs,W,,115,112,43,29,W 2,
73,Fri Mar 25 2011,7:00p EST,,Box Score,,Washington Wizards,W,,114,94,44,29,W 3,
74,Wed Mar 30 2011,7:00p EST,,Box Score,,Sacramento Kings,W,,104,90,45,29,W 4,
75,Fri Apr 1 2011,7:00p EST,,Box Score,@,Sacramento Kings,W,,99,90,46,29,W 5,
76,Sun Apr 3 2011,12:30p EST,,Box Score,@,Los Angeles Lakers,W,,95,90,47,29,W 6,
77,Tue Apr 5 2011,7:00p EST,,Box Score,,Oklahoma City Thunder,L,,94,101,47,30,L 1,
78,Wed Apr 6 2011,7:30p EST,,Box Score,@,Dallas Mavericks,W,,104,96,48,30,W 1,
79,Fri Apr 8 2011,7:00p EST,,Box Score,@,Oklahoma City Thunder,L,,89,104,48,31,L 1,
80,Sat Apr 9 2011,7:00p EST,,Box Score,,Minnesota Timberwolves,W,,130,106,49,31,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Mon Apr 11 2011,7:00p EST,,Box Score,,Golden State Warriors,W,,134,111,50,31,W 2,
82,Wed Apr 13 2011,6:00p EST,,Box Score,@,Utah Jazz,L,,103,107,50,32,L 1,
