G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
26,Sat Dec 22 2007,7:00p EST,,Box Score,@,New Orleans Hornets,L,,76,110,4,22,L 1,
27,Wed Dec 26 2007,7:30p EST,,Box Score,@,Golden State Warriors,L,,101,105,4,23,L 2,
28,Fri Dec 28 2007,7:00p EST,,Box Score,@,Portland Trail Blazers,L,,98,109,4,24,L 3,
29,Sat Dec 29 2007,7:00p EST,,Box Score,@,Seattle SuperSonics,L,,90,109,4,25,L 4,
30,Mon Dec 31 2007,6:30p EST,,Box Score,@,Los Angeles Clippers,L,,82,91,4,26,L 5,
31,Wed Jan 2 2008,7:00p EST,,Box Score,,Portland Trail Blazers,L,,79,90,4,27,L 6,
32,Fri Jan 4 2008,7:00p EST,,Box Score,,Denver Nuggets,L,,107,118,4,28,L 7,
33,Sun Jan 6 2008,2:30p EST,,Box Score,,Dallas Mavericks,L,,78,101,4,29,L 8,
34,Tue Jan 8 2008,7:00p EST,,Box Score,,Miami Heat,W,,101,91,5,29,W 1,
35,Fri Jan 11 2008,7:30p EST,,Box Score,@,Houston Rockets,L,,82,113,5,30,L 1,
36,Sat Jan 12 2008,7:30p EST,,Box Score,@,San Antonio Spurs,L,,88,105,5,31,L 2,
37,Tue Jan 15 2008,7:00p EST,,Box Score,,Golden State Warriors,L,,98,105,5,32,L 3,
38,Fri Jan 18 2008,7:00p EST,,Box Score,@,Phoenix Suns,L,,95,115,5,33,L 4,
39,Sat Jan 19 2008,7:00p EST,,Box Score,@,Denver Nuggets,L,,108,111,5,34,L 5,
40,Mon Jan 21 2008,1:00p EST,,Box Score,@,Golden State Warriors,W,,109,108,6,34,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Wed Jan 23 2008,7:00p EST,,Box Score,,Phoenix Suns,W,,117,107,7,34,W 2,
42,Fri Jan 25 2008,7:30p EST,,Box Score,@,Boston Celtics,L,,86,87,7,35,L 1,
43,Sun Jan 27 2008,5:30p EST,,Box Score,,New Jersey Nets,W,,98,95,8,35,W 1,
44,Tue Jan 29 2008,7:30p EST,,Box Score,@,Chicago Bulls,L,,85,96,8,36,L 1,
45,Wed Jan 30 2008,7:00p EST,,Box Score,,Chicago Bulls,W,,83,67,9,36,W 1,
46,Fri Feb 1 2008,7:00p EST,,Box Score,,Los Angeles Clippers,W,,104,83,10,36,W 2,
47,Mon Feb 4 2008,7:00p EST,,Box Score,,Houston Rockets,L,,86,92,10,37,L 1,
48,Fri Feb 8 2008,7:00p EST,,Box Score,,Boston Celtics,L,,86,88,10,38,L 2,
49,Sun Feb 10 2008,5:30p EST,,Box Score,,Toronto Raptors,L,,82,105,10,39,L 3,
50,Tue Feb 12 2008,7:30p EST,,Box Score,@,New Jersey Nets,L,,88,92,10,40,L 4,
51,Wed Feb 13 2008,7:00p EST,,Box Score,,Los Angeles Lakers,L,,92,117,10,41,L 5,
52,Tue Feb 19 2008,7:00p EST,,Box Score,,Philadelphia 76ers,W,,104,88,11,41,W 1,
53,Thu Feb 21 2008,7:00p EST,,Box Score,,San Antonio Spurs,L,,99,100,11,42,L 1,
54,Sun Feb 24 2008,5:30p EST,,Box Score,,Dallas Mavericks,L,,83,99,11,43,L 2,
55,Tue Feb 26 2008,7:00p EST,,Box Score,,Utah Jazz,W,,111,100,12,43,W 1,
56,Wed Feb 27 2008,7:00p EST,,Box Score,@,Toronto Raptors,L,,85,107,12,44,L 1,
57,Fri Feb 29 2008,7:30p EST,,Box Score,@,Cleveland Cavaliers,L,,84,92,12,45,L 2,
58,Sun Mar 2 2008,5:30p EST,,Box Score,,Seattle SuperSonics,L,OT,108,111,12,46,L 3,
59,Tue Mar 4 2008,7:00p EST,,Box Score,,Charlotte Bobcats,L,,89,109,12,47,L 4,
60,Wed Mar 5 2008,7:00p EST,,Box Score,@,Utah Jazz,L,,76,105,12,48,L 5,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Fri Mar 7 2008,7:00p EST,,Box Score,@,Sacramento Kings,W,,111,103,13,48,W 1,
62,Sat Mar 8 2008,7:30p EST,,Box Score,@,Los Angeles Clippers,W,,99,96,14,48,W 2,
63,Tue Mar 11 2008,7:00p EST,,Box Score,,Portland Trail Blazers,L,,96,103,14,49,L 1,
64,Fri Mar 14 2008,7:30p EST,,Box Score,@,Seattle SuperSonics,W,,121,116,15,49,W 1,
65,Sat Mar 15 2008,7:00p EST,,Box Score,@,Portland Trail Blazers,L,,96,107,15,50,L 1,
66,Mon Mar 17 2008,7:00p EST,,Box Score,,Los Angeles Clippers,W,,99,90,16,50,W 1,
67,Wed Mar 19 2008,7:00p EST,,Box Score,,Memphis Grizzlies,W,,98,94,17,50,W 2,
68,Fri Mar 21 2008,7:00p EST,,Box Score,@,Indiana Pacers,L,,113,124,17,51,L 1,
69,Sat Mar 22 2008,7:00p EST,,Box Score,,New York Knicks,W,,114,93,18,51,W 1,
70,Wed Mar 26 2008,7:30p EST,,Box Score,@,Houston Rockets,L,,86,97,18,52,L 1,
71,Fri Mar 28 2008,7:30p EST,,Box Score,@,San Antonio Spurs,L,,84,99,18,53,L 2,
72,Sun Mar 30 2008,2:30p EST,,Box Score,,Utah Jazz,W,,110,103,19,53,W 1,
73,Tue Apr 1 2008,7:00p EST,,Box Score,,Detroit Pistons,L,,90,94,19,54,L 1,
74,Wed Apr 2 2008,7:00p EST,,Box Score,@,Utah Jazz,L,,100,117,19,55,L 2,
75,Fri Apr 4 2008,7:00p EST,,Box Score,@,Phoenix Suns,L,,88,117,19,56,L 3,
76,Sun Apr 6 2008,5:30p EST,,Box Score,,Memphis Grizzlies,L,,101,113,19,57,L 4,
77,Tue Apr 8 2008,7:00p EST,,Box Score,@,Charlotte Bobcats,L,,119,121,19,58,L 5,
78,Wed Apr 9 2008,7:00p EST,,Box Score,,New Orleans Hornets,L,,90,122,19,59,L 6,
79,Fri Apr 11 2008,7:00p EST,,Box Score,@,Orlando Magic,W,,102,101,20,59,W 1,
80,Sat Apr 12 2008,7:00p EST,,Box Score,@,Memphis Grizzlies,W,,114,105,21,59,W 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Tue Apr 15 2008,7:30p EST,,Box Score,@,Detroit Pistons,L,,103,115,21,60,L 1,
82,Wed Apr 16 2008,7:00p EST,,Box Score,,Milwaukee Bucks,W,OT,110,101,22,60,W 1,
