G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
33,Fri Jan 4 2008,7:30p EST,,Box Score,,Sacramento Kings,W,,97,93,16,17,W 2,
34,Sun Jan 6 2008,1:00p EST,,Box Score,@,Toronto Raptors,W,,93,90,17,17,W 3,
35,Tue Jan 8 2008,7:00p EST,,Box Score,,Seattle SuperSonics,W,,95,79,18,17,W 4,
36,Wed Jan 9 2008,7:00p EST,,Box Score,@,Atlanta Hawks,L,,81,90,18,18,L 1,
37,Fri Jan 11 2008,7:30p EST,,Box Score,,Charlotte Bobcats,W,2OT,113,106,19,18,W 1,
38,Tue Jan 15 2008,7:00p EST,,Box Score,@,Memphis Grizzlies,W,OT,132,124,20,18,W 2,
39,Thu Jan 17 2008,7:00p EST,,Box Score,@,San Antonio Spurs,W,,90,88,21,18,W 3,
40,Mon Jan 21 2008,8:00p EST,,Box Score,@,Miami Heat,W,,97,90,22,18,W 4,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Wed Jan 23 2008,7:00p EST,,Box Score,,Washington Wizards,W,,121,85,23,18,W 5,
42,Fri Jan 25 2008,7:00p EST,,Box Score,,Phoenix Suns,L,,108,110,23,19,L 1,
43,Sun Jan 27 2008,12:30p EST,,Box Score,@,Los Angeles Lakers,W,,98,95,24,19,W 1,
44,Wed Jan 30 2008,6:00p EST,,Box Score,@,Portland Trail Blazers,W,,84,83,25,19,W 2,
45,Thu Jan 31 2008,7:00p EST,,Box Score,@,Seattle SuperSonics,L,,95,101,25,20,L 1,
46,Sat Feb 2 2008,7:30p EST,,Box Score,,Los Angeles Clippers,W,,98,84,26,20,W 1,
47,Tue Feb 5 2008,7:00p EST,,Box Score,,Boston Celtics,W,,114,113,27,20,W 2,
48,Thu Feb 7 2008,7:00p EST,,Box Score,@,Houston Rockets,L,,77,92,27,21,L 1,
49,Fri Feb 8 2008,7:30p EST,,Box Score,@,Atlanta Hawks,W,,100,95,28,21,W 1,
50,Sun Feb 10 2008,7:00p EST,,Box Score,,Denver Nuggets,L,,83,113,28,22,L 1,
51,Mon Feb 11 2008,7:00p EST,,Box Score,@,Orlando Magic,W,,118,111,29,22,W 1,
52,Wed Feb 13 2008,7:00p EST,,Box Score,,San Antonio Spurs,L,,105,112,29,23,L 1,
53,Tue Feb 19 2008,7:00p EST,,Box Score,,Houston Rockets,L,,85,93,29,24,L 2,
54,Wed Feb 20 2008,7:00p EST,,Box Score,@,Indiana Pacers,W,,106,97,30,24,W 1,
55,Fri Feb 22 2008,8:00p EST,,Box Score,,Washington Wizards,W,,90,89,31,24,W 2,
56,Sun Feb 24 2008,6:00p EST,,Box Score,,Memphis Grizzlies,W,,109,89,32,24,W 3,
57,Tue Feb 26 2008,7:00p EST,,Box Score,@,Milwaukee Bucks,L,,102,105,32,25,L 1,
58,Wed Feb 27 2008,7:30p EST,,Box Score,@,Boston Celtics,L,,87,92,32,26,L 2,
59,Fri Feb 29 2008,7:30p EST,,Box Score,,Minnesota Timberwolves,W,,92,84,33,26,W 1,
60,Sun Mar 2 2008,1:00p EST,,Box Score,,Chicago Bulls,W,,95,86,34,26,W 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Wed Mar 5 2008,7:30p EST,,Box Score,@,New York Knicks,W,,119,105,35,26,W 3,
62,Thu Mar 6 2008,6:00p EST,,Box Score,@,Chicago Bulls,L,,96,107,35,27,L 1,
63,Sat Mar 8 2008,1:00p EST,,Box Score,,Indiana Pacers,W,,103,95,36,27,W 1,
64,Mon Mar 10 2008,7:00p EST,,Box Score,,Portland Trail Blazers,W,,88,80,37,27,W 2,
65,Wed Mar 12 2008,7:30p EST,,Box Score,@,New Jersey Nets,L,,99,104,37,28,L 1,
66,Thu Mar 13 2008,8:00p EST,,Box Score,@,Washington Wizards,L,,99,101,37,29,L 2,
67,Sun Mar 16 2008,6:00p EST,,Box Score,,Charlotte Bobcats,W,,98,91,38,29,W 1,
68,Mon Mar 17 2008,7:00p EST,,Box Score,@,Orlando Magic,L,,90,104,38,30,L 1,
69,Wed Mar 19 2008,8:00p EST,,Box Score,,Detroit Pistons,W,,89,73,39,30,W 1,
70,Fri Mar 21 2008,7:30p EST,,Box Score,,Toronto Raptors,W,,90,83,40,30,W 2,
71,Sat Mar 22 2008,7:30p EST,,Box Score,@,Milwaukee Bucks,L,,98,108,40,31,L 1,
72,Wed Mar 26 2008,7:00p EST,,Box Score,,New Orleans Hornets,L,,99,100,40,32,L 2,
73,Sat Mar 29 2008,7:30p EST,,Box Score,@,Detroit Pistons,L,,71,85,40,33,L 3,
74,Sun Mar 30 2008,6:00p EST,,Box Score,,Philadelphia 76ers,W,,91,88,41,33,W 1,
75,Wed Apr 2 2008,7:00p EST,,Box Score,@,Charlotte Bobcats,W,,118,114,42,33,W 2,
76,Thu Apr 3 2008,8:00p EST,,Box Score,,Chicago Bulls,L,,98,101,42,34,L 1,
77,Sat Apr 5 2008,3:00p EST,,Box Score,,Orlando Magic,L,,86,101,42,35,L 2,
78,Wed Apr 9 2008,7:00p EST,,Box Score,,New Jersey Nets,W,,104,83,43,35,W 1,
79,Fri Apr 11 2008,6:00p EST,,Box Score,@,Chicago Bulls,L,,95,100,43,36,L 1,
80,Sun Apr 13 2008,6:00p EST,,Box Score,,Miami Heat,W,,84,76,44,36,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Mon Apr 14 2008,7:00p EST,,Box Score,@,Philadelphia 76ers,W,,91,90,45,36,W 2,
82,Wed Apr 16 2008,7:00p EST,,Box Score,,Detroit Pistons,L,,74,84,45,37,L 1,
