G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
20,Fri Dec 7 2007,8:30p EST,,Box Score,@,San Antonio Spurs,L,,98,104,13,7,L 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Sat Dec 8 2007,7:30p EST,,Box Score,@,Dallas Mavericks,L,,117,125,13,8,L 3,
22,Tue Dec 11 2007,7:00p EST,,Box Score,,Portland Trail Blazers,L,,89,97,13,9,L 4,
23,Wed Dec 12 2007,8:30p EST,,Box Score,@,Phoenix Suns,L,,98,103,13,10,L 5,
24,Fri Dec 14 2007,7:00p EST,,Box Score,@,Portland Trail Blazers,L,,91,99,13,11,L 6,
25,Sat Dec 15 2007,7:00p EST,,Box Score,,Seattle SuperSonics,W,,96,75,14,11,W 1,
26,Mon Dec 17 2007,7:00p EST,,Box Score,@,Atlanta Hawks,L,,111,116,14,12,L 1,
27,Wed Dec 19 2007,7:00p EST,,Box Score,@,Charlotte Bobcats,L,,92,98,14,13,L 2,
28,Fri Dec 21 2007,7:00p EST,,Box Score,@,Orlando Magic,W,,113,94,15,13,W 1,
29,Sat Dec 22 2007,7:30p EST,,Box Score,@,Miami Heat,L,,102,104,15,14,L 1,
30,Wed Dec 26 2007,7:00p EST,,Box Score,,Dallas Mavericks,W,,99,90,16,14,W 1,
31,Fri Dec 28 2007,7:30p EST,,Box Score,@,Los Angeles Lakers,L,,109,123,16,15,L 1,
32,Sat Dec 29 2007,7:00p EST,,Box Score,,Boston Celtics,L,,98,104,16,16,L 2,
33,Mon Dec 31 2007,6:00p EST,,Box Score,,Portland Trail Blazers,W,,111,101,17,16,W 1,
34,Wed Jan 2 2008,7:00p EST,,Box Score,,Philadelphia 76ers,W,,110,107,18,16,W 2,
35,Sat Jan 5 2008,7:00p EST,,Box Score,@,Portland Trail Blazers,L,,89,103,18,17,L 1,
36,Tue Jan 8 2008,7:00p EST,,Box Score,,Indiana Pacers,W,,111,89,19,17,W 1,
37,Thu Jan 10 2008,8:30p EST,,Box Score,,Phoenix Suns,W,,108,86,20,17,W 2,
38,Sat Jan 12 2008,7:00p EST,,Box Score,,Orlando Magic,W,,119,115,21,17,W 3,
39,Mon Jan 14 2008,7:00p EST,,Box Score,,Milwaukee Bucks,W,,98,87,22,17,W 4,
40,Thu Jan 17 2008,7:00p EST,,Box Score,@,Denver Nuggets,L,,109,120,22,18,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Fri Jan 18 2008,7:00p EST,,Box Score,,Los Angeles Clippers,W,,106,88,23,18,W 1,
42,Mon Jan 21 2008,12:30p EST,,Box Score,@,Los Angeles Clippers,W,,109,93,24,18,W 2,
43,Fri Jan 25 2008,7:00p EST,,Box Score,,Sacramento Kings,W,,127,113,25,18,W 3,
44,Sun Jan 27 2008,6:00p EST,,Box Score,@,Houston Rockets,W,,97,89,26,18,W 4,
45,Mon Jan 28 2008,7:00p EST,,Box Score,,San Antonio Spurs,W,,97,91,27,18,W 5,
46,Wed Jan 30 2008,7:00p EST,,Box Score,,New York Knicks,W,,100,89,28,18,W 6,
47,Fri Feb 1 2008,8:00p EST,,Box Score,@,Washington Wizards,W,,96,87,29,18,W 7,
48,Sat Feb 2 2008,7:00p EST,,Box Score,@,Memphis Grizzlies,W,,110,91,30,18,W 8,
49,Mon Feb 4 2008,7:00p EST,,Box Score,,New Orleans Hornets,W,,110,88,31,18,W 9,
50,Wed Feb 6 2008,7:00p EST,,Box Score,@,Denver Nuggets,W,OT,118,115,32,18,W 10,
51,Fri Feb 8 2008,7:00p EST,,Box Score,@,Sacramento Kings,L,,104,117,32,19,L 1,
52,Sat Feb 9 2008,7:00p EST,,Box Score,,Chicago Bulls,W,,97,87,33,19,W 1,
53,Wed Feb 13 2008,7:00p EST,,Box Score,@,Seattle SuperSonics,W,,112,93,34,19,W 2,
54,Tue Feb 19 2008,7:00p EST,,Box Score,,Golden State Warriors,W,,119,109,35,19,W 3,
55,Fri Feb 22 2008,7:30p EST,,Box Score,@,Los Angeles Clippers,L,,104,114,35,20,L 1,
56,Sat Feb 23 2008,7:00p EST,,Box Score,,Atlanta Hawks,W,,100,94,36,20,W 1,
57,Tue Feb 26 2008,7:00p EST,,Box Score,@,Minnesota Timberwolves,L,,100,111,36,21,L 1,
58,Wed Feb 27 2008,7:00p EST,,Box Score,,Detroit Pistons,W,,103,95,37,21,W 1,
59,Fri Feb 29 2008,7:00p EST,,Box Score,@,New Orleans Hornets,L,,98,110,37,22,L 1,
60,Sat Mar 1 2008,7:00p EST,,Box Score,@,Memphis Grizzlies,W,,113,92,38,22,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Mon Mar 3 2008,7:00p EST,,Box Score,,Dallas Mavericks,W,,116,110,39,22,W 2,
62,Wed Mar 5 2008,7:00p EST,,Box Score,,Minnesota Timberwolves,W,,105,76,40,22,W 3,
63,Fri Mar 7 2008,7:00p EST,,Box Score,@,Phoenix Suns,W,,126,118,41,22,W 4,
64,Sat Mar 8 2008,7:00p EST,,Box Score,,Denver Nuggets,W,,132,105,42,22,W 5,
65,Tue Mar 11 2008,7:30p EST,,Box Score,@,Chicago Bulls,L,,96,108,42,23,L 1,
66,Wed Mar 12 2008,7:00p EST,,Box Score,@,Milwaukee Bucks,W,,114,110,43,23,W 1,
67,Fri Mar 14 2008,7:30p EST,,Box Score,@,Boston Celtics,W,,110,92,44,23,W 2,
68,Sat Mar 15 2008,7:30p EST,,Box Score,@,New Jersey Nets,L,,115,117,44,24,L 1,
69,Mon Mar 17 2008,7:00p EST,,Box Score,,Toronto Raptors,W,,96,79,45,24,W 1,
70,Thu Mar 20 2008,8:30p EST,,Box Score,,Los Angeles Lakers,L,,95,106,45,25,L 1,
71,Sat Mar 22 2008,7:00p EST,,Box Score,,Seattle SuperSonics,W,,115,101,46,25,W 1,
72,Tue Mar 25 2008,7:00p EST,,Box Score,,Charlotte Bobcats,W,,128,106,47,25,W 2,
73,Fri Mar 28 2008,7:00p EST,,Box Score,,Los Angeles Clippers,W,,121,101,48,25,W 3,
74,Sun Mar 30 2008,2:30p EST,,Box Score,@,Minnesota Timberwolves,L,,103,110,48,26,L 1,
75,Mon Mar 31 2008,7:00p EST,,Box Score,,Washington Wizards,W,,129,87,49,26,W 1,
76,Wed Apr 2 2008,7:00p EST,,Box Score,,Minnesota Timberwolves,W,,117,100,50,26,W 2,
77,Fri Apr 4 2008,6:00p EST,,Box Score,,San Antonio Spurs,W,,90,64,51,26,W 3,
78,Tue Apr 8 2008,7:00p EST,,Box Score,@,New Orleans Hornets,W,,77,66,52,26,W 4,
79,Thu Apr 10 2008,7:30p EST,,Box Score,@,Dallas Mavericks,L,,94,97,52,27,L 1,
80,Sat Apr 12 2008,7:00p EST,,Box Score,,Denver Nuggets,W,,124,97,53,27,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Mon Apr 14 2008,7:00p EST,,Box Score,,Houston Rockets,W,,105,96,54,27,W 2,
82,Wed Apr 16 2008,8:30p EST,,Box Score,@,San Antonio Spurs,L,,80,109,54,28,L 1,
