G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Sat Jan 22 2011,7:30p EST,,Box Score,,Memphis Grizzlies,L,,81,94,16,25,L 1,
42,Mon Jan 24 2011,7:00p EST,,Box Score,@,Chicago Bulls,L,,83,92,16,26,L 2,
43,Wed Jan 26 2011,7:00p EST,,Box Score,,Atlanta Hawks,W,,98,90,17,26,W 1,
44,Fri Jan 28 2011,7:00p EST,,Box Score,@,Toronto Raptors,W,OT,116,110,18,26,W 2,
45,Sat Jan 29 2011,7:30p EST,,Box Score,,New Jersey Nets,W,,91,81,19,26,W 3,
46,Mon Jan 31 2011,7:30p EST,,Box Score,@,Los Angeles Clippers,L,,98,105,19,27,L 1,
47,Wed Feb 2 2011,7:00p EST,,Box Score,@,Phoenix Suns,L,,77,92,19,28,L 2,
48,Thu Feb 3 2011,7:30p EST,,Box Score,@,Golden State Warriors,L,,94,100,19,29,L 3,
49,Sat Feb 5 2011,7:30p EST,,Box Score,,Detroit Pistons,L,,78,89,19,30,L 4,
50,Tue Feb 8 2011,7:00p EST,,Box Score,,Toronto Raptors,W,,92,74,20,30,W 1,
51,Wed Feb 9 2011,7:00p EST,,Box Score,@,Washington Wizards,L,,85,100,20,31,L 1,
52,Fri Feb 11 2011,7:00p EST,,Box Score,@,Memphis Grizzlies,L,,86,89,20,32,L 2,
53,Sat Feb 12 2011,7:30p EST,,Box Score,,Indiana Pacers,L,,97,103,20,33,L 3,
54,Mon Feb 14 2011,7:00p EST,,Box Score,,Los Angeles Clippers,W,,102,78,21,33,W 1,
55,Wed Feb 16 2011,8:00p EST,,Box Score,,Denver Nuggets,L,,87,94,21,34,L 1,
56,Tue Feb 22 2011,7:00p EST,,Box Score,,Minnesota Timberwolves,W,,94,88,22,34,W 1,
57,Wed Feb 23 2011,7:30p EST,,Box Score,@,New York Knicks,L,,108,114,22,35,L 1,
58,Sat Feb 26 2011,7:30p EST,,Box Score,,Chicago Bulls,L,,75,83,22,36,L 2,
59,Tue Mar 1 2011,7:00p EST,,Box Score,,Detroit Pistons,W,,92,90,23,36,W 1,
60,Fri Mar 4 2011,7:30p EST,,Box Score,,Phoenix Suns,L,,88,102,23,37,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Sun Mar 6 2011,8:00p EST,,Box Score,,Boston Celtics,L,,83,89,23,38,L 2,
62,Tue Mar 8 2011,7:00p EST,,Box Score,@,Washington Wizards,W,,95,76,24,38,W 1,
63,Wed Mar 9 2011,7:00p EST,,Box Score,,Cleveland Cavaliers,W,,110,90,25,38,W 2,
64,Sat Mar 12 2011,7:00p EST,,Box Score,,Philadelphia 76ers,W,,102,74,26,38,W 3,
65,Sun Mar 13 2011,6:00p EST,,Box Score,@,Boston Celtics,L,,56,87,26,39,L 1,
66,Tue Mar 15 2011,7:00p EST,,Box Score,@,Atlanta Hawks,L,,85,110,26,40,L 2,
67,Wed Mar 16 2011,7:00p EST,,Box Score,,Orlando Magic,L,OT,89,93,26,41,L 3,
68,Fri Mar 18 2011,7:30p EST,,Box Score,,New Jersey Nets,W,,110,95,27,41,W 1,
69,Sun Mar 20 2011,2:00p EST,,Box Score,,New York Knicks,W,,100,95,28,41,W 2,
70,Wed Mar 23 2011,7:00p EST,,Box Score,,Sacramento Kings,L,,90,97,28,42,L 1,
71,Fri Mar 25 2011,7:30p EST,,Box Score,@,New York Knicks,W,,102,96,29,42,W 1,
72,Sat Mar 26 2011,7:30p EST,,Box Score,,Chicago Bulls,L,,87,95,29,43,L 1,
73,Mon Mar 28 2011,7:00p EST,,Box Score,@,Charlotte Bobcats,L,,86,87,29,44,L 2,
74,Wed Mar 30 2011,7:00p EST,,Box Score,@,Toronto Raptors,W,,104,98,30,44,W 1,
75,Fri Apr 1 2011,7:00p EST,,Box Score,@,Indiana Pacers,L,,88,89,30,45,L 1,
76,Sat Apr 2 2011,7:30p EST,,Box Score,,Philadelphia 76ers,W,OT,93,87,31,45,W 1,
77,Tue Apr 5 2011,7:00p EST,,Box Score,@,Orlando Magic,L,,72,78,31,46,L 1,
78,Wed Apr 6 2011,8:00p EST,,Box Score,@,Miami Heat,W,,90,85,32,46,W 1,
79,Fri Apr 8 2011,7:30p EST,,Box Score,@,Detroit Pistons,L,,100,110,32,47,L 1,
80,Sat Apr 9 2011,7:30p EST,,Box Score,,Cleveland Cavaliers,W,,108,101,33,47,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Mon Apr 11 2011,7:00p EST,,Box Score,,Toronto Raptors,W,,93,86,34,47,W 2,
82,Wed Apr 13 2011,7:00p EST,,Box Score,@,Oklahoma City Thunder,W,OT,110,106,35,47,W 3,
