G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
56,Tue Feb 22 2011,7:30p EST,,Box Score,@,Los Angeles Lakers,L,,80,104,34,22,L 2,
57,Wed Feb 23 2011,7:00p EST,,Box Score,@,Phoenix Suns,L,,97,105,34,23,L 3,
58,Fri Feb 25 2011,7:30p EST,,Box Score,@,Golden State Warriors,W,,95,79,35,23,W 1,
59,Sun Feb 27 2011,7:30p EST,,Box Score,@,Portland Trail Blazers,W,,90,83,36,23,W 2,
60,Mon Feb 28 2011,7:00p EST,,Box Score,@,Denver Nuggets,L,,90,100,36,24,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Wed Mar 2 2011,7:00p EST,,Box Score,,Chicago Bulls,W,,83,80,37,24,W 1,
62,Fri Mar 4 2011,7:30p EST,,Box Score,,Oklahoma City Thunder,L,,104,111,37,25,L 1,
63,Sun Mar 6 2011,6:30p EST,,Box Score,,New York Knicks,L,,79,92,37,26,L 2,
64,Tue Mar 8 2011,7:00p EST,,Box Score,,Los Angeles Lakers,L,,87,101,37,27,L 3,
65,Fri Mar 11 2011,7:00p EST,,Box Score,@,Chicago Bulls,L,,76,94,37,28,L 4,
66,Sat Mar 12 2011,7:00p EST,,Box Score,,Portland Trail Blazers,W,,91,82,38,28,W 1,
67,Tue Mar 15 2011,7:00p EST,,Box Score,,Milwaukee Bucks,W,,110,85,39,28,W 2,
68,Wed Mar 16 2011,7:00p EST,,Box Score,,Denver Nuggets,L,,87,102,39,29,L 1,
69,Fri Mar 18 2011,7:30p EST,,Box Score,,Miami Heat,L,,85,106,39,30,L 2,
70,Sun Mar 20 2011,2:00p EST,,Box Score,,Detroit Pistons,W,,104,96,40,30,W 1,
71,Tue Mar 22 2011,8:00p EST,,Box Score,,Chicago Bulls,L,,81,114,40,31,L 1,
72,Wed Mar 23 2011,7:00p EST,,Box Score,@,Philadelphia 76ers,L,,100,105,40,32,L 2,
73,Sat Mar 26 2011,7:00p EST,,Box Score,,New Jersey Nets,W,,98,87,41,32,W 1,
74,Sun Mar 27 2011,6:00p EST,,Box Score,@,Cleveland Cavaliers,W,,99,83,42,32,W 2,
75,Wed Mar 30 2011,7:00p EST,,Box Score,,Orlando Magic,W,,85,82,43,32,W 3,
76,Fri Apr 1 2011,8:00p EST,,Box Score,,Boston Celtics,W,,88,83,44,32,W 4,
77,Sun Apr 3 2011,6:00p EST,,Box Score,@,Houston Rockets,L,,109,114,44,33,L 1,
78,Tue Apr 5 2011,7:00p EST,,Box Score,,San Antonio Spurs,L,,90,97,44,34,L 2,
79,Fri Apr 8 2011,7:00p EST,,Box Score,@,Indiana Pacers,L,,102,114,44,35,L 3,
80,Sat Apr 9 2011,7:00p EST,,Box Score,@,Washington Wizards,L,,83,115,44,36,L 4,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Mon Apr 11 2011,7:00p EST,,Box Score,,Miami Heat,L,,90,98,44,37,L 5,
82,Wed Apr 13 2011,8:00p EST,,Box Score,@,Charlotte Bobcats,L,,85,96,44,38,L 6,
