G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
52,Sat Feb 5 2011,7:30p EST,,Box Score,@,Houston Rockets,L,OT,93,95,27,25,L 1,
53,Mon Feb 7 2011,7:00p EST,,Box Score,,Los Angeles Lakers,L,,84,93,27,26,L 2,
54,Tue Feb 8 2011,7:00p EST,,Box Score,@,Oklahoma City Thunder,W,OT,105,101,28,26,W 1,
55,Fri Feb 11 2011,7:00p EST,,Box Score,,Milwaukee Bucks,W,,89,86,29,26,W 2,
56,Sun Feb 13 2011,5:00p EST,,Box Score,,Denver Nuggets,W,,116,108,30,26,W 3,
57,Tue Feb 15 2011,7:00p EST,,Box Score,,Philadelphia 76ers,W,,102,91,31,26,W 4,
58,Tue Feb 22 2011,7:00p EST,,Box Score,@,Denver Nuggets,L,,107,120,31,27,L 1,
59,Wed Feb 23 2011,7:00p EST,,Box Score,@,Minnesota Timberwolves,W,,104,95,32,27,W 1,
60,Sat Feb 26 2011,7:00p EST,,Box Score,,Sacramento Kings,W,,120,92,33,27,W 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Sun Feb 27 2011,6:00p EST,,Box Score,@,San Antonio Spurs,L,,88,95,33,28,L 1,
62,Tue Mar 1 2011,7:00p EST,,Box Score,,San Antonio Spurs,W,,109,93,34,28,W 1,
63,Fri Mar 4 2011,7:00p EST,,Box Score,,New Orleans Hornets,L,,91,98,34,29,L 1,
64,Sun Mar 6 2011,6:30p EST,,Box Score,@,Dallas Mavericks,W,,104,103,35,29,W 1,
65,Mon Mar 7 2011,7:00p EST,,Box Score,,Oklahoma City Thunder,W,,107,101,36,29,W 2,
66,Wed Mar 9 2011,7:00p EST,,Box Score,,New York Knicks,L,,108,110,36,30,L 1,
67,Sat Mar 12 2011,3:30p EST,,Box Score,@,Miami Heat,L,,85,118,36,31,L 2,
68,Mon Mar 14 2011,7:00p EST,,Box Score,,Los Angeles Clippers,W,,105,82,37,31,W 1,
69,Thu Mar 17 2011,7:30p EST,,Box Score,@,New York Knicks,L,,99,120,37,32,L 1,
70,Sat Mar 19 2011,7:00p EST,,Box Score,,Indiana Pacers,W,,99,78,38,32,W 1,
71,Mon Mar 21 2011,7:00p EST,,Box Score,,Utah Jazz,W,,103,85,39,32,W 2,
72,Wed Mar 23 2011,7:30p EST,,Box Score,@,Boston Celtics,W,,90,87,40,32,W 3,
73,Fri Mar 25 2011,7:00p EST,,Box Score,@,Chicago Bulls,L,,96,99,40,33,L 1,
74,Sun Mar 27 2011,5:00p EST,,Box Score,,San Antonio Spurs,W,,111,104,41,33,W 1,
75,Wed Mar 30 2011,7:00p EST,,Box Score,,Golden State Warriors,W,,110,91,42,33,W 2,
76,Fri Apr 1 2011,7:00p EST,,Box Score,@,New Orleans Hornets,W,,93,81,43,33,W 3,
77,Sat Apr 2 2011,7:00p EST,,Box Score,,Minnesota Timberwolves,W,,106,89,44,33,W 4,
78,Tue Apr 5 2011,7:00p EST,,Box Score,,Los Angeles Clippers,L,,81,82,44,34,L 1,
79,Fri Apr 8 2011,7:00p EST,,Box Score,,Sacramento Kings,W,,101,96,45,34,W 1,
80,Sun Apr 10 2011,5:00p EST,,Box Score,,New Orleans Hornets,W,,111,89,46,34,W 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Tue Apr 12 2011,7:00p EST,,Box Score,@,Portland Trail Blazers,L,,89,102,46,35,L 1,
82,Wed Apr 13 2011,7:30p EST,,Box Score,@,Los Angeles Clippers,L,,103,110,46,36,L 2,
