G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
33,Thu Jan 6 2011,7:30p EST,,Box Score,,Denver Nuggets,W,,122,102,8,25,W 1,
34,Sun Jan 9 2011,1:00p EST,,Box Score,@,Toronto Raptors,L,,112,118,8,26,L 1,
35,Tue Jan 11 2011,7:00p EST,,Box Score,@,Washington Wizards,L,OT,133,136,8,27,L 2,
36,Wed Jan 12 2011,7:30p EST,,Box Score,@,Boston Celtics,L,,95,119,8,28,L 3,
37,Fri Jan 14 2011,7:30p EST,,Box Score,@,New York Knicks,W,,93,83,9,28,W 1,
38,Sat Jan 15 2011,7:30p EST,,Box Score,@,Detroit Pistons,L,,106,110,9,29,L 1,
39,Mon Jan 17 2011,4:00p EST,,Box Score,@,Atlanta Hawks,L,,98,100,9,30,L 2,
40,Wed Jan 19 2011,7:00p EST,,Box Score,,Portland Trail Blazers,L,OT,90,94,9,31,L 3,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Fri Jan 21 2011,7:30p EST,,Box Score,@,Golden State Warriors,L,OT,112,119,9,32,L 4,
42,Mon Jan 24 2011,7:00p EST,,Box Score,@,Portland Trail Blazers,W,,96,81,10,32,W 1,
43,Tue Jan 25 2011,7:00p EST,,Box Score,,Charlotte Bobcats,L,,89,94,10,33,L 1,
44,Fri Jan 28 2011,7:30p EST,,Box Score,@,Los Angeles Lakers,W,,100,95,11,33,W 1,
45,Sat Jan 29 2011,7:00p EST,,Box Score,,New Orleans Hornets,W,,102,96,12,33,W 2,
46,Tue Feb 1 2011,7:00p EST,,Box Score,,Boston Celtics,L,,90,95,12,34,L 1,
47,Fri Feb 4 2011,7:00p EST,,Box Score,,San Antonio Spurs,L,,100,113,12,35,L 2,
48,Mon Feb 7 2011,7:00p EST,,Box Score,,Utah Jazz,L,,104,107,12,36,L 3,
49,Wed Feb 9 2011,7:00p EST,,Box Score,,Dallas Mavericks,L,,100,102,12,37,L 4,
50,Sat Feb 12 2011,7:00p EST,,Box Score,,Oklahoma City Thunder,L,,97,99,12,38,L 5,
51,Sun Feb 13 2011,6:00p EST,,Box Score,@,Phoenix Suns,W,,113,108,13,38,W 1,
52,Tue Feb 15 2011,7:00p EST,,Box Score,@,Oklahoma City Thunder,L,,96,126,13,39,L 1,
53,Wed Feb 16 2011,7:30p EST,,Box Score,@,Dallas Mavericks,L,,100,116,13,40,L 2,
54,Tue Feb 22 2011,7:30p EST,,Box Score,@,Miami Heat,L,,97,117,13,41,L 3,
55,Wed Feb 23 2011,7:00p EST,,Box Score,@,Orlando Magic,W,,111,105,14,41,W 1,
56,Fri Feb 25 2011,7:00p EST,,Box Score,@,Charlotte Bobcats,L,,98,110,14,42,L 1,
57,Sat Feb 26 2011,7:00p EST,,Box Score,@,Memphis Grizzlies,L,,92,120,14,43,L 2,
58,Mon Feb 28 2011,7:00p EST,,Box Score,,Los Angeles Clippers,W,,105,99,15,43,W 1,
59,Wed Mar 2 2011,7:00p EST,,Box Score,,Portland Trail Blazers,L,,102,107,15,44,L 1,
60,Sat Mar 5 2011,7:00p EST,,Box Score,@,Utah Jazz,L,OT,102,109,15,45,L 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Mon Mar 7 2011,7:00p EST,,Box Score,,Houston Rockets,L,,101,123,15,46,L 3,
62,Wed Mar 9 2011,7:00p EST,,Box Score,,Orlando Magic,L,,102,106,15,47,L 4,
63,Fri Mar 11 2011,7:30p EST,,Box Score,@,San Antonio Spurs,L,,103,108,15,48,L 5,
64,Sat Mar 12 2011,7:00p EST,,Box Score,@,New Orleans Hornets,L,,103,115,15,49,L 6,
65,Mon Mar 14 2011,7:00p EST,,Box Score,,Golden State Warriors,W,,129,119,16,49,W 1,
66,Wed Mar 16 2011,7:00p EST,,Box Score,,Cleveland Cavaliers,L,,93,97,16,50,L 1,
67,Fri Mar 18 2011,7:00p EST,,Box Score,,Philadelphia 76ers,L,,80,102,16,51,L 2,
68,Sun Mar 20 2011,2:30p EST,,Box Score,@,Minnesota Timberwolves,W,,127,95,17,51,W 1,
69,Mon Mar 21 2011,7:00p EST,,Box Score,@,Chicago Bulls,L,,92,132,17,52,L 1,
70,Wed Mar 23 2011,7:00p EST,,Box Score,@,Milwaukee Bucks,W,,97,90,18,52,W 1,
71,Fri Mar 25 2011,7:00p EST,,Box Score,@,Indiana Pacers,W,,110,93,19,52,W 2,
72,Sun Mar 27 2011,12:00p EST,,Box Score,@,Philadelphia 76ers,W,OT,114,111,20,52,W 3,
73,Tue Mar 29 2011,7:00p EST,,Box Score,,Phoenix Suns,W,,116,113,21,52,W 4,
74,Wed Mar 30 2011,7:00p EST,,Box Score,@,Denver Nuggets,L,,90,104,21,53,L 1,
75,Fri Apr 1 2011,7:00p EST,,Box Score,,Denver Nuggets,L,,90,99,21,54,L 2,
76,Sun Apr 3 2011,3:00p EST,,Box Score,,Utah Jazz,W,,106,97,22,54,W 1,
77,Tue Apr 5 2011,7:30p EST,,Box Score,@,Houston Rockets,W,,104,101,23,54,W 2,
78,Wed Apr 6 2011,7:30p EST,,Box Score,@,San Antonio Spurs,L,,92,124,23,55,L 1,
79,Fri Apr 8 2011,7:00p EST,,Box Score,@,Memphis Grizzlies,L,,96,101,23,56,L 2,
80,Sun Apr 10 2011,6:00p EST,,Box Score,@,Golden State Warriors,W,,104,103,24,56,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Mon Apr 11 2011,7:00p EST,,Box Score,,Oklahoma City Thunder,L,,112,120,24,57,L 1,
82,Wed Apr 13 2011,7:30p EST,,Box Score,,Los Angeles Lakers,L,OT,108,116,24,58,L 2,
