G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
22,Thu Dec 9 2010,8:00p EST,,Box Score,,Boston Celtics,L,,101,102,7,15,L 1,
23,Sun Dec 12 2010,12:00p EST,,Box Score,,New Orleans Hornets,W,,88,70,8,15,W 1,
24,Tue Dec 14 2010,7:00p EST,,Box Score,@,New Jersey Nets,W,,82,77,9,15,W 2,
25,Wed Dec 15 2010,7:00p EST,,Box Score,,Los Angeles Clippers,W,,105,91,10,15,W 3,
26,Fri Dec 17 2010,7:00p EST,,Box Score,,Los Angeles Lakers,L,,81,93,10,16,L 1,
27,Sat Dec 18 2010,7:00p EST,,Box Score,@,Orlando Magic,W,,97,89,11,16,W 1,
28,Tue Dec 21 2010,7:00p EST,,Box Score,@,Chicago Bulls,L,,76,121,11,17,L 1,
29,Wed Dec 22 2010,7:30p EST,,Box Score,@,Boston Celtics,L,,80,84,11,18,L 2,
30,Sun Dec 26 2010,6:00p EST,,Box Score,@,Denver Nuggets,W,,95,89,12,18,W 1,
31,Mon Dec 27 2010,7:30p EST,,Box Score,@,Golden State Warriors,L,,95,110,12,19,L 1,
32,Wed Dec 29 2010,7:00p EST,,Box Score,@,Phoenix Suns,W,,123,110,13,19,W 1,
33,Fri Dec 31 2010,7:30p EST,,Box Score,@,Los Angeles Lakers,L,,98,102,13,20,L 1,
34,Mon Jan 3 2011,7:00p EST,,Box Score,@,New Orleans Hornets,L,,77,84,13,21,L 2,
35,Wed Jan 5 2011,7:00p EST,,Box Score,,Washington Wizards,W,,109,97,14,21,W 1,
36,Fri Jan 7 2011,7:00p EST,,Box Score,,Chicago Bulls,W,,105,99,15,21,W 2,
37,Sat Jan 8 2011,7:30p EST,,Box Score,@,Detroit Pistons,L,OT,109,112,15,22,L 1,
38,Tue Jan 11 2011,7:00p EST,,Box Score,,Indiana Pacers,L,,103,111,15,23,L 2,
39,Fri Jan 14 2011,7:00p EST,,Box Score,,Milwaukee Bucks,W,,95,94,16,23,W 1,
40,Mon Jan 17 2011,2:00p EST,,Box Score,,Charlotte Bobcats,W,OT,96,92,17,23,W 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Wed Jan 19 2011,7:00p EST,,Box Score,@,Orlando Magic,L,OT,98,99,17,24,L 1,
42,Thu Jan 20 2011,7:00p EST,,Box Score,@,Charlotte Bobcats,L,,97,100,17,25,L 2,
43,Sat Jan 22 2011,7:30p EST,,Box Score,,Utah Jazz,W,,96,85,18,25,W 1,
44,Mon Jan 24 2011,7:00p EST,,Box Score,,Phoenix Suns,W,,105,95,19,25,W 2,
45,Wed Jan 26 2011,7:00p EST,,Box Score,@,Toronto Raptors,W,,107,94,20,25,W 3,
46,Fri Jan 28 2011,7:00p EST,,Box Score,,Memphis Grizzlies,L,,94,99,20,26,L 1,
47,Sun Jan 30 2011,6:00p EST,,Box Score,,Denver Nuggets,W,,110,99,21,26,W 1,
48,Wed Feb 2 2011,7:00p EST,,Box Score,@,New Jersey Nets,W,,106,92,22,26,W 2,
49,Fri Feb 4 2011,7:00p EST,,Box Score,,New York Knicks,W,,100,98,23,26,W 3,
50,Sun Feb 6 2011,12:00p EST,,Box Score,@,New York Knicks,L,,103,117,23,27,L 1,
51,Tue Feb 8 2011,7:00p EST,,Box Score,@,Atlanta Hawks,W,,117,83,24,27,W 1,
52,Wed Feb 9 2011,7:00p EST,,Box Score,,Orlando Magic,L,,95,99,24,28,L 1,
53,Fri Feb 11 2011,7:00p EST,,Box Score,,San Antonio Spurs,W,,77,71,25,28,W 1,
54,Sat Feb 12 2011,7:00p EST,,Box Score,@,Minnesota Timberwolves,W,,107,87,26,28,W 2,
55,Tue Feb 15 2011,7:00p EST,,Box Score,@,Memphis Grizzlies,L,,91,102,26,29,L 1,
56,Wed Feb 16 2011,7:30p EST,,Box Score,@,Houston Rockets,W,,114,105,27,29,W 1,
57,Wed Feb 23 2011,7:00p EST,,Box Score,,Washington Wizards,W,,117,94,28,29,W 2,
58,Fri Feb 25 2011,7:00p EST,,Box Score,,Detroit Pistons,W,,110,94,29,29,W 3,
59,Sun Feb 27 2011,5:00p EST,,Box Score,@,Cleveland Cavaliers,W,,95,91,30,29,W 4,
60,Tue Mar 1 2011,7:00p EST,,Box Score,,Dallas Mavericks,L,,93,101,30,30,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Fri Mar 4 2011,7:00p EST,,Box Score,,Minnesota Timberwolves,W,,111,100,31,30,W 1,
62,Sun Mar 6 2011,6:00p EST,,Box Score,,Golden State Warriors,W,OT,125,117,32,30,W 2,
63,Tue Mar 8 2011,7:00p EST,,Box Score,@,Indiana Pacers,W,,110,100,33,30,W 3,
64,Wed Mar 9 2011,7:00p EST,,Box Score,,Oklahoma City Thunder,L,OT,105,110,33,31,L 1,
65,Fri Mar 11 2011,7:00p EST,,Box Score,,Boston Celtics,W,,89,86,34,31,W 1,
66,Sat Mar 12 2011,7:00p EST,,Box Score,@,Milwaukee Bucks,L,,74,102,34,32,L 1,
67,Mon Mar 14 2011,7:00p EST,,Box Score,@,Utah Jazz,L,OT,107,112,34,33,L 2,
68,Wed Mar 16 2011,7:30p EST,,Box Score,@,Los Angeles Clippers,W,,104,94,35,33,W 1,
69,Fri Mar 18 2011,7:00p EST,,Box Score,@,Sacramento Kings,W,,102,80,36,33,W 2,
70,Sat Mar 19 2011,7:00p EST,,Box Score,@,Portland Trail Blazers,L,,101,110,36,34,L 1,
71,Wed Mar 23 2011,7:00p EST,,Box Score,,Atlanta Hawks,W,,105,100,37,34,W 1,
72,Fri Mar 25 2011,7:30p EST,,Box Score,@,Miami Heat,L,,99,111,37,35,L 1,
73,Sun Mar 27 2011,12:00p EST,,Box Score,,Sacramento Kings,L,OT,111,114,37,36,L 2,
74,Mon Mar 28 2011,7:00p EST,,Box Score,@,Chicago Bulls,W,,97,85,38,36,W 1,
75,Wed Mar 30 2011,7:00p EST,,Box Score,,Houston Rockets,W,,108,97,39,36,W 2,
76,Fri Apr 1 2011,7:00p EST,,Box Score,,New Jersey Nets,W,,115,90,40,36,W 3,
77,Sat Apr 2 2011,7:30p EST,,Box Score,@,Milwaukee Bucks,L,OT,87,93,40,37,L 1,
78,Tue Apr 5 2011,7:30p EST,,Box Score,@,Boston Celtics,L,,82,99,40,38,L 2,
79,Wed Apr 6 2011,7:00p EST,,Box Score,,New York Knicks,L,,92,97,40,39,L 3,
80,Fri Apr 8 2011,7:00p EST,,Box Score,,Toronto Raptors,W,,98,93,41,39,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Mon Apr 11 2011,7:00p EST,,Box Score,,Orlando Magic,L,,85,95,41,40,L 1,
82,Wed Apr 13 2011,8:00p EST,,Box Score,,Detroit Pistons,L,,100,104,41,41,L 2,
