G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
39,Fri Jan 14 2011,7:00p EST,,Box Score,@,Toronto Raptors,W,,101,95,13,26,W 1,
40,Sat Jan 15 2011,7:30p EST,,Box Score,,Sacramento Kings,W,,110,106,14,26,W 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Mon Jan 17 2011,3:30p EST,,Box Score,,Dallas Mavericks,W,,103,89,15,26,W 3,
42,Wed Jan 19 2011,7:30p EST,,Box Score,@,Boston Celtics,L,,82,86,15,27,L 1,
43,Fri Jan 21 2011,7:00p EST,,Box Score,@,New Jersey Nets,L,,74,89,15,28,L 2,
44,Sat Jan 22 2011,7:30p EST,,Box Score,,Phoenix Suns,W,,75,74,16,28,W 1,
45,Mon Jan 24 2011,7:00p EST,,Box Score,@,Orlando Magic,W,,103,96,17,28,W 2,
46,Wed Jan 26 2011,7:30p EST,,Box Score,,Denver Nuggets,L,,100,109,17,29,L 1,
47,Fri Jan 28 2011,7:30p EST,,Box Score,@,Miami Heat,L,,87,88,17,30,L 2,
48,Sun Jan 30 2011,7:30p EST,,Box Score,@,New York Knicks,L,,106,124,17,31,L 3,
49,Wed Feb 2 2011,7:30p EST,,Box Score,,Charlotte Bobcats,L,,87,97,17,32,L 4,
50,Fri Feb 4 2011,7:30p EST,,Box Score,,New Jersey Nets,W,,92,82,18,32,W 1,
51,Sat Feb 5 2011,7:30p EST,,Box Score,@,Milwaukee Bucks,W,,89,78,19,32,W 2,
52,Tue Feb 8 2011,7:30p EST,,Box Score,,San Antonio Spurs,L,,89,100,19,33,L 1,
53,Wed Feb 9 2011,7:00p EST,,Box Score,@,Cleveland Cavaliers,W,,103,94,20,33,W 1,
54,Fri Feb 11 2011,7:30p EST,,Box Score,,Miami Heat,L,,92,106,20,34,L 1,
55,Sun Feb 13 2011,6:00p EST,,Box Score,,Portland Trail Blazers,L,,100,105,20,35,L 2,
56,Mon Feb 14 2011,7:30p EST,,Box Score,,Atlanta Hawks,L,,79,94,20,36,L 3,
57,Wed Feb 16 2011,7:30p EST,,Box Score,,Indiana Pacers,W,OT,115,109,21,36,W 1,
58,Tue Feb 22 2011,7:30p EST,,Box Score,,Houston Rockets,L,,100,108,21,37,L 1,
59,Wed Feb 23 2011,7:00p EST,,Box Score,@,Indiana Pacers,L,,101,102,21,38,L 2,
60,Fri Feb 25 2011,7:00p EST,,Box Score,@,Philadelphia 76ers,L,,94,110,21,39,L 3,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Sat Feb 26 2011,7:30p EST,,Box Score,,Utah Jazz,W,,120,116,22,39,W 1,
62,Tue Mar 1 2011,7:00p EST,,Box Score,@,Milwaukee Bucks,L,,90,92,22,40,L 1,
63,Wed Mar 2 2011,7:30p EST,,Box Score,,Minnesota Timberwolves,L,,105,116,22,41,L 2,
64,Sun Mar 6 2011,6:00p EST,,Box Score,,Washington Wizards,W,,113,102,23,41,W 1,
65,Wed Mar 9 2011,7:30p EST,,Box Score,@,San Antonio Spurs,L,,104,111,23,42,L 1,
66,Fri Mar 11 2011,7:00p EST,,Box Score,@,Oklahoma City Thunder,L,,94,104,23,43,L 2,
67,Sat Mar 12 2011,7:00p EST,,Box Score,@,Denver Nuggets,L,,101,131,23,44,L 3,
68,Wed Mar 16 2011,7:30p EST,,Box Score,,Toronto Raptors,W,,107,93,24,44,W 1,
69,Fri Mar 18 2011,7:30p EST,,Box Score,,New York Knicks,W,,99,95,25,44,W 2,
70,Sun Mar 20 2011,2:00p EST,,Box Score,@,Atlanta Hawks,L,,96,104,25,45,L 1,
71,Wed Mar 23 2011,7:30p EST,,Box Score,,Miami Heat,L,,94,100,25,46,L 2,
72,Fri Mar 25 2011,7:30p EST,,Box Score,@,Cleveland Cavaliers,L,,91,97,25,47,L 3,
73,Sat Mar 26 2011,7:30p EST,,Box Score,,Indiana Pacers,W,,100,88,26,47,W 1,
74,Wed Mar 30 2011,7:00p EST,,Box Score,@,Indiana Pacers,L,,101,111,26,48,L 1,
75,Fri Apr 1 2011,7:30p EST,,Box Score,,Chicago Bulls,L,,96,101,26,49,L 2,
76,Sun Apr 3 2011,6:00p EST,,Box Score,@,Boston Celtics,L,,90,101,26,50,L 3,
77,Tue Apr 5 2011,7:00p EST,,Box Score,@,Washington Wizards,L,,105,107,26,51,L 4,
78,Wed Apr 6 2011,7:30p EST,,Box Score,,New Jersey Nets,W,,116,109,27,51,W 1,
79,Fri Apr 8 2011,7:30p EST,,Box Score,,Milwaukee Bucks,W,,110,100,28,51,W 2,
80,Sun Apr 10 2011,6:00p EST,,Box Score,@,Charlotte Bobcats,W,,112,101,29,51,W 3,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Mon Apr 11 2011,7:30p EST,,Box Score,,Cleveland Cavaliers,L,,101,110,29,52,L 1,
82,Wed Apr 13 2011,8:00p EST,,Box Score,@,Philadelphia 76ers,W,,104,100,30,52,W 1,
