G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Tue Dec 7 2010,7:30p EST,,Box Score,@,Dallas Mavericks,L,,100,105,8,13,L 4,
22,Wed Dec 8 2010,7:30p EST,,Box Score,@,San Antonio Spurs,L,,94,111,8,14,L 5,
23,Fri Dec 10 2010,7:30p EST,,Box Score,,Miami Heat,L,,84,106,8,15,L 6,
24,Mon Dec 13 2010,7:00p EST,,Box Score,@,Utah Jazz,L,,95,108,8,16,L 7,
25,Tue Dec 14 2010,7:30p EST,,Box Score,,Minnesota Timberwolves,W,,108,99,9,16,W 1,
26,Sat Dec 18 2010,7:00p EST,,Box Score,@,Portland Trail Blazers,L,,95,96,9,17,L 1,
27,Mon Dec 20 2010,7:30p EST,,Box Score,,Houston Rockets,L,,112,121,9,18,L 2,
28,Tue Dec 21 2010,7:00p EST,,Box Score,@,Sacramento Kings,W,OT,117,109,10,18,W 1,
29,Sat Dec 25 2010,7:30p EST,,Box Score,,Portland Trail Blazers,W,,109,102,11,18,W 2,
30,Mon Dec 27 2010,7:30p EST,,Box Score,,Philadelphia 76ers,W,,110,95,12,18,W 3,
31,Wed Dec 29 2010,7:00p EST,,Box Score,@,Atlanta Hawks,L,,93,103,12,19,L 1,
32,Fri Dec 31 2010,3:00p EST,,Box Score,@,Charlotte Bobcats,W,,96,95,13,19,W 1,
33,Sat Jan 1 2011,7:30p EST,,Box Score,@,Miami Heat,L,,107,114,13,20,L 1,
34,Mon Jan 3 2011,7:00p EST,,Box Score,@,Orlando Magic,L,,90,110,13,21,L 2,
35,Wed Jan 5 2011,7:00p EST,,Box Score,@,New Orleans Hornets,W,,110,103,14,21,W 1,
36,Fri Jan 7 2011,7:30p EST,,Box Score,,Cleveland Cavaliers,W,,116,98,15,21,W 2,
37,Sun Jan 9 2011,12:30p EST,,Box Score,@,Los Angeles Clippers,L,,91,105,15,22,L 1,
38,Wed Jan 12 2011,7:30p EST,,Box Score,,Los Angeles Lakers,L,,110,115,15,23,L 2,
39,Fri Jan 14 2011,7:30p EST,,Box Score,,Los Angeles Clippers,W,,122,112,16,23,W 1,
40,Mon Jan 17 2011,1:00p EST,,Box Score,,New Jersey Nets,W,,109,100,17,23,W 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Wed Jan 19 2011,7:30p EST,,Box Score,,Indiana Pacers,W,,110,108,18,23,W 3,
42,Fri Jan 21 2011,7:30p EST,,Box Score,,Sacramento Kings,W,OT,119,112,19,23,W 4,
43,Sat Jan 22 2011,7:30p EST,,Box Score,@,Los Angeles Clippers,L,,109,113,19,24,L 1,
44,Mon Jan 24 2011,7:30p EST,,Box Score,,San Antonio Spurs,L,,102,113,19,25,L 2,
45,Wed Jan 26 2011,7:30p EST,,Box Score,,New Orleans Hornets,L,,103,112,19,26,L 3,
46,Fri Jan 28 2011,7:30p EST,,Box Score,,Charlotte Bobcats,L,OT,113,121,19,27,L 4,
47,Sun Jan 30 2011,7:00p EST,,Box Score,,Utah Jazz,W,,96,81,20,27,W 1,
48,Thu Feb 3 2011,7:30p EST,,Box Score,,Milwaukee Bucks,W,,100,94,21,27,W 2,
49,Sat Feb 5 2011,7:30p EST,,Box Score,,Chicago Bulls,W,,101,90,22,27,W 3,
50,Mon Feb 7 2011,7:30p EST,,Box Score,,Phoenix Suns,L,,92,104,22,28,L 1,
51,Wed Feb 9 2011,7:30p EST,,Box Score,,Denver Nuggets,W,,116,114,23,28,W 1,
52,Thu Feb 10 2011,7:00p EST,,Box Score,@,Phoenix Suns,L,,88,112,23,29,L 1,
53,Sun Feb 13 2011,5:00p EST,,Box Score,,Oklahoma City Thunder,W,,100,94,24,29,W 1,
54,Tue Feb 15 2011,7:30p EST,,Box Score,,New Orleans Hornets,W,,102,89,25,29,W 2,
55,Wed Feb 16 2011,7:00p EST,,Box Score,@,Utah Jazz,W,,107,100,26,29,W 3,
56,Tue Feb 22 2011,7:30p EST,,Box Score,,Boston Celtics,L,,93,115,26,30,L 1,
57,Fri Feb 25 2011,7:30p EST,,Box Score,,Atlanta Hawks,L,,79,95,26,31,L 2,
58,Sun Feb 27 2011,4:00p EST,,Box Score,@,Minnesota Timberwolves,L,,123,126,26,32,L 3,
59,Tue Mar 1 2011,7:00p EST,,Box Score,@,Indiana Pacers,L,,100,109,26,33,L 4,
60,Wed Mar 2 2011,7:00p EST,,Box Score,@,Washington Wizards,W,,106,102,27,33,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Fri Mar 4 2011,7:30p EST,,Box Score,@,Boston Celtics,L,,103,107,27,34,L 1,
62,Sun Mar 6 2011,6:00p EST,,Box Score,@,Philadelphia 76ers,L,OT,117,125,27,35,L 2,
63,Tue Mar 8 2011,7:00p EST,,Box Score,@,Cleveland Cavaliers,W,,95,85,28,35,W 1,
64,Wed Mar 9 2011,7:00p EST,,Box Score,@,New Jersey Nets,L,,90,94,28,36,L 1,
65,Fri Mar 11 2011,7:30p EST,,Box Score,,Orlando Magic,W,OT,123,120,29,36,W 1,
66,Sun Mar 13 2011,6:00p EST,,Box Score,,Minnesota Timberwolves,W,,100,77,30,36,W 2,
67,Mon Mar 14 2011,7:00p EST,,Box Score,@,Sacramento Kings,L,,119,129,30,37,L 1,
68,Wed Mar 16 2011,7:30p EST,,Box Score,,Dallas Mavericks,L,,106,112,30,38,L 2,
69,Fri Mar 18 2011,7:00p EST,,Box Score,@,Phoenix Suns,L,,97,108,30,39,L 3,
70,Sun Mar 20 2011,6:30p EST,,Box Score,@,Dallas Mavericks,L,,73,101,30,40,L 4,
71,Mon Mar 21 2011,7:30p EST,,Box Score,@,San Antonio Spurs,L,,96,111,30,41,L 5,
72,Wed Mar 23 2011,7:30p EST,,Box Score,@,Houston Rockets,L,,112,131,30,42,L 6,
73,Fri Mar 25 2011,7:30p EST,,Box Score,,Toronto Raptors,W,,138,100,31,42,W 1,
74,Sun Mar 27 2011,6:00p EST,,Box Score,,Washington Wizards,W,,114,104,32,42,W 2,
75,Tue Mar 29 2011,7:00p EST,,Box Score,@,Oklahoma City Thunder,L,OT,114,115,32,43,L 1,
76,Wed Mar 30 2011,7:00p EST,,Box Score,@,Memphis Grizzlies,L,,91,110,32,44,L 2,
77,Sat Apr 2 2011,7:30p EST,,Box Score,,Dallas Mavericks,W,,99,92,33,44,W 1,
78,Tue Apr 5 2011,7:00p EST,,Box Score,@,Portland Trail Blazers,W,,108,87,34,44,W 2,
79,Wed Apr 6 2011,7:30p EST,,Box Score,,Los Angeles Lakers,W,,95,87,35,44,W 3,
80,Sun Apr 10 2011,6:00p EST,,Box Score,,Sacramento Kings,L,,103,104,35,45,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Mon Apr 11 2011,7:00p EST,,Box Score,@,Denver Nuggets,L,,111,134,35,46,L 2,
82,Wed Apr 13 2011,7:30p EST,,Box Score,,Portland Trail Blazers,W,,110,86,36,46,W 1,
