G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
25,Wed Dec 17 2008,7:30p EST,,Box Score,@,Chicago Bulls,L,OT,109,115,7,18,L 1,
26,Fri Dec 19 2008,7:00p EST,,Box Score,@,Indiana Pacers,W,2OT,117,109,8,18,W 1,
27,Sat Dec 20 2008,7:30p EST,,Box Score,@,Milwaukee Bucks,L,,85,119,8,19,L 1,
28,Mon Dec 22 2008,7:30p EST,,Box Score,,Toronto Raptors,L,,75,97,8,20,L 2,
29,Sun Dec 28 2008,12:30p EST,,Box Score,,Dallas Mavericks,L,,76,98,8,21,L 3,
30,Tue Dec 30 2008,7:00p EST,,Box Score,@,Sacramento Kings,L,,90,92,8,22,L 4,
31,Wed Dec 31 2008,6:30p EST,,Box Score,,Philadelphia 76ers,L,,92,100,8,23,L 5,
32,Fri Jan 2 2009,7:00p EST,,Box Score,@,Phoenix Suns,L,,98,106,8,24,L 6,
33,Sun Jan 4 2009,12:30p EST,,Box Score,,Detroit Pistons,L,,87,88,8,25,L 7,
34,Tue Jan 6 2009,7:30p EST,,Box Score,@,Dallas Mavericks,L,,102,107,8,26,L 8,
35,Thu Jan 8 2009,7:30p EST,,Box Score,@,San Antonio Spurs,L,,84,106,8,27,L 9,
36,Fri Jan 9 2009,7:00p EST,,Box Score,@,New Orleans Hornets,L,,80,107,8,28,L 10,
37,Sun Jan 11 2009,12:30p EST,,Box Score,,Phoenix Suns,L,,103,109,8,29,L 11,
38,Wed Jan 14 2009,7:30p EST,,Box Score,,Atlanta Hawks,L,,80,97,8,30,L 12,
39,Sat Jan 17 2009,7:30p EST,,Box Score,,Milwaukee Bucks,W,,101,92,9,30,W 1,
40,Mon Jan 19 2009,12:30p EST,,Box Score,,Minnesota Timberwolves,L,,86,94,9,31,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Wed Jan 21 2009,7:30p EST,,Box Score,,Los Angeles Lakers,L,,97,108,9,32,L 2,
42,Fri Jan 23 2009,7:30p EST,,Box Score,,Oklahoma City Thunder,W,,107,104,10,32,W 1,
43,Sun Jan 25 2009,6:00p EST,,Box Score,@,Golden State Warriors,L,,92,107,10,33,L 1,
44,Mon Jan 26 2009,7:30p EST,,Box Score,,Portland Trail Blazers,L,,88,113,10,34,L 2,
45,Wed Jan 28 2009,7:30p EST,,Box Score,,Chicago Bulls,L,,75,95,10,35,L 3,
46,Fri Jan 30 2009,7:30p EST,,Box Score,@,Cleveland Cavaliers,L,,95,112,10,36,L 4,
47,Sat Jan 31 2009,8:00p EST,,Box Score,@,Washington Wizards,L,,94,106,10,37,L 5,
48,Mon Feb 2 2009,7:30p EST,,Box Score,@,Miami Heat,L,,95,119,10,38,L 6,
49,Wed Feb 4 2009,7:00p EST,,Box Score,@,Orlando Magic,L,,96,125,10,39,L 7,
50,Fri Feb 6 2009,7:00p EST,,Box Score,@,Memphis Grizzlies,W,,126,105,11,39,W 1,
51,Sat Feb 7 2009,7:00p EST,,Box Score,@,Atlanta Hawks,W,,121,97,12,39,W 2,
52,Mon Feb 9 2009,7:00p EST,,Box Score,@,Charlotte Bobcats,L,,73,94,12,40,L 1,
53,Wed Feb 11 2009,7:30p EST,,Box Score,,New York Knicks,W,OT,128,124,13,40,W 1,
54,Tue Feb 17 2009,7:00p EST,,Box Score,@,Phoenix Suns,L,,100,140,13,41,L 1,
55,Wed Feb 18 2009,7:30p EST,,Box Score,,Phoenix Suns,L,,119,142,13,42,L 2,
56,Sun Feb 22 2009,3:00p EST,,Box Score,@,Portland Trail Blazers,L,,87,116,13,43,L 3,
57,Mon Feb 23 2009,7:30p EST,,Box Score,,Golden State Warriors,W,,118,105,14,43,W 1,
58,Wed Feb 25 2009,7:30p EST,,Box Score,,Boston Celtics,W,,93,91,15,43,W 2,
59,Fri Feb 27 2009,7:00p EST,,Box Score,@,Sacramento Kings,L,,86,98,15,44,L 1,
60,Sat Feb 28 2009,7:30p EST,,Box Score,,Charlotte Bobcats,L,,95,100,15,45,L 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Mon Mar 2 2009,7:30p EST,,Box Score,,San Antonio Spurs,L,,78,106,15,46,L 3,
62,Wed Mar 4 2009,7:30p EST,,Box Score,,Memphis Grizzlies,L,,95,118,15,47,L 4,
63,Sat Mar 7 2009,7:30p EST,,Box Score,,Indiana Pacers,L,,105,106,15,48,L 5,
64,Tue Mar 10 2009,7:30p EST,,Box Score,,Cleveland Cavaliers,L,,83,87,15,49,L 6,
65,Sat Mar 14 2009,7:00p EST,,Box Score,@,Denver Nuggets,L,,94,107,15,50,L 7,
66,Sun Mar 15 2009,6:30p EST,,Box Score,,New Jersey Nets,W,,107,105,16,50,W 1,
67,Tue Mar 17 2009,7:30p EST,,Box Score,@,Golden State Warriors,L,,120,127,16,51,L 1,
68,Wed Mar 18 2009,7:30p EST,,Box Score,,Washington Wizards,W,,123,108,17,51,W 1,
69,Fri Mar 20 2009,8:00p EST,,Box Score,@,Detroit Pistons,L,,90,108,17,52,L 1,
70,Sun Mar 22 2009,3:30p EST,,Box Score,@,Toronto Raptors,L,,76,100,17,53,L 2,
71,Mon Mar 23 2009,7:30p EST,,Box Score,@,Boston Celtics,L,,77,90,17,54,L 3,
72,Wed Mar 25 2009,7:30p EST,,Box Score,@,New York Knicks,W,OT,140,135,18,54,W 1,
73,Fri Mar 27 2009,7:30p EST,,Box Score,@,San Antonio Spurs,L,,98,111,18,55,L 1,
74,Sat Mar 28 2009,7:30p EST,,Box Score,@,Houston Rockets,L,,93,110,18,56,L 2,
75,Wed Apr 1 2009,7:30p EST,,Box Score,,New Orleans Hornets,L,,98,104,18,57,L 3,
76,Sat Apr 4 2009,7:00p EST,,Box Score,@,Denver Nuggets,L,,104,120,18,58,L 4,
77,Sun Apr 5 2009,6:30p EST,,Box Score,@,Los Angeles Lakers,L,,85,88,18,59,L 5,
78,Tue Apr 7 2009,7:30p EST,,Box Score,,Minnesota Timberwolves,L,,77,87,18,60,L 6,
79,Fri Apr 10 2009,7:30p EST,,Box Score,,Sacramento Kings,W,,109,78,19,60,W 1,
80,Sat Apr 11 2009,7:30p EST,,Box Score,,Portland Trail Blazers,L,,72,87,19,61,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Mon Apr 13 2009,7:00p EST,,Box Score,@,Utah Jazz,L,,85,106,19,62,L 2,
82,Wed Apr 15 2009,7:30p EST,,Box Score,,Oklahoma City Thunder,L,,85,126,19,63,L 3,
