G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
72,Mon Mar 23 2009,7:00p EST,,Box Score,,Chicago Bulls,L,,99,101,16,56,L 5,
73,Wed Mar 25 2009,7:00p EST,,Box Score,,Charlotte Bobcats,W,,95,93,17,56,W 1,
74,Sat Mar 28 2009,7:00p EST,,Box Score,,Detroit Pistons,L,,96,98,17,57,L 1,
75,Sun Mar 29 2009,7:00p EST,,Box Score,@,Indiana Pacers,L,,115,124,17,58,L 2,
76,Wed Apr 1 2009,7:00p EST,,Box Score,@,Memphis Grizzlies,L,,107,112,17,59,L 3,
77,Thu Apr 2 2009,8:00p EST,,Box Score,,Cleveland Cavaliers,W,,109,101,18,59,W 1,
78,Sat Apr 4 2009,7:00p EST,,Box Score,,Miami Heat,L,,104,118,18,60,L 1,
79,Wed Apr 8 2009,7:00p EST,,Box Score,@,Cleveland Cavaliers,L,,86,98,18,61,L 2,
80,Fri Apr 10 2009,8:00p EST,,Box Score,@,Toronto Raptors,W,,100,98,19,61,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Mon Apr 13 2009,7:00p EST,,Box Score,,Toronto Raptors,L,,96,97,19,62,L 1,
82,Wed Apr 15 2009,8:00p EST,,Box Score,@,Boston Celtics,L,,107,115,19,63,L 2,
